newsid,oid,newspaper,title,link,comment,likeit,content,date,category
0002709616,032,경향신문,남경필 '연정 2기' 정책 곳곳 파열음,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002709616,42,11,"ㆍ지방장관제 도입 논란에 사회통합부지사 역할도 미지수남경필 경기지사(사진)의 ‘연정’(연합정치) 후반기 관련 정책을 두고 이런저런 논란이 일고 있다.남 지사는 연정을 강화하기 위해 다음달 공식 출범하는 도의회 후반기 양당 대표단과 협의해 도의원 4~5명에게 무보수명예직 지방장관제를 도입하겠다고 26일 밝혔다. 그러나 지방자치법 위반 논란과 함께 지방장관의 실질적인 역할과 책임, 권한, 집행부 실·국장과의 관계 설정 등은 아직 불투명한 상태다. 연정의 상징이었던 후반기 사회통합부지사의 역할과 권한 조정도 미지수인 실정이다. 도의회 다수당인 더불어민주당 대표로 선출된 박승원 의원(광명3)은 “남 지사 혼자만 구체적인 시기를 언급하며 앞서 나가고 있다”며 “현행 제도적 틀 안에선 집행부와 의회는 대립관계인데 과연 이렇게 가는 게 맞는지 신중하게 논의해야 할 일”이라고 밝혔다. 이어 “지금까지의 연정은 ‘정치 연정’이었다. 이미지 정치를 하면 안된다”며 “그동안의 연정에 대한 평가가 있어야 한다”고 덧붙였다.남 지사가 심혈을 기울여 추진하고 있는 ‘공유적 시장경제’에 대해서도 곳곳에서 파열음이 나오고 있다. 중소기업 지원을 위해 설립을 추진 중인 ‘경기도주식회사’에 대해 도의회는 출자계획 동의안을 상정하지 않았다. 더민주는 “행정자치부에서 경기도주식회사 설립 타당성 용역을 권고한 지 오래인데 지난 3일에야 용역을 발주해 8월22일 끝난다. 자본금을 분담하는 것으로 알려진 유통전문회사, 경제인단체 등도 확답을 한 상태가 아니다”라고 밝혔다. 8월 출범하는 경기일자리재단은 192억원의 내년도 운영비가 보류됐다. 대표이사 후보자로 내정된 김화수 전 잡코리아 대표 인사청문회에서는 일자리 미스매칭 원인에 대한 인식 결여로 일자리 중개에만 집중하고 경기도 산업구조와 청년실업에 대한 소양이 부족하다는 지적이 나왔다. 인사 문제도 논란이다. 아직 확정되지는 않았지만, 도의회 새누리당 대표로 있다가 총선 출마를 위해 사퇴한 이승철 전 대표를 정책특보에 임명하고, 노사 갈등을 유발시켜 감사 도중 스스로 물러난 조모 전 경기문화재단 대표를 재임용할 움직임이 있어 잡음이 일고 있다. 이와 함께 내년 대선을 앞두고 조기등판론 등 대권 행보로 인한 도정 공백에 대해서도 우려의 목소리가 나오고 있다.<경태영 기자 kyeong@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",2016-06-26,0
0002323189,028,한겨레,"김성식, 브렉시트 대비 ""공매도 일시적 제한 필요""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=028&aid=0002323189,25,23," [한겨레] 국민의당, ‘브렉시트’ 점검 TF 구성 “정부, 추경 편성에도 분명한 입장 밝혀야”국민의당은 브렉시트(영국의 유럽연합 탈퇴)가 국내 경제에 미칠 영향을 집중 점검하기 위해 ‘브렉시트 점검 티에프(TF)’를 구성하기로 했다고 밝혔다.김성식 국민의당 정책위원회 의장은 26일 국회 본청에서 기자간담회를 열고 이 같이 밝히며 “현 상황을 면밀하게 점검해 경제가 조속히 안정을 찾을 수 있도록 정책적 노력을 다하겠다”고 말했다.김 의장은 지난 24일 안철수 국민의당 공동대표 주재로 연 브렉시트 긴급 점검회의를 통해 정부가 취해야 할 정책 과제들을 취합했다며 이날 소개했다. 김 의장은 먼저 “국제금융시장의 위험 회피 성향이 높아져 달러화와 엔화 등 안전자산의 수요가 증가하면서 국내로부터 자금이 대규모로 이탈될 가능성이 있다”면서 “철저한 대비가 필요하다”고 촉구했다. 김 의장은 이와 함께 증시 폭락에 대비해 “공매도의 일시적 제한을 포함한 관련 정책을 미리 점검해야 한다”고 말했다.김 의장은 또 정부가 발표할 하반기 경제운영계획에서 추가경정예산 편성에 대한 분명한 입장을 밝혀야 한다고 강조했다. 국민의당은 조선·해운산업의 원활한 구조조정을 위해 구조조정 맞춤형 추경을 편성해야 한다고 정부에 이미 촉구해온 바 있다. 김 의장은 이어 “정부는 국회와 민간 금융기관 및 기업 등과 함께 정부를 공유하고 국내외 정책적 공조를 강화해야 할 것”이라고 덧붙였다.국민의당은 당 정책위와 당내 기획재정위원회, 정무위원회, 산업통상자원위원회 소속 의원들을 중심으로 꾸려질 티에프를 통해 매일 금융시장 동향을 점검하고 전문가들의 의견을 청취할 예정이다.송경화 기자 freehwa@hani.co.kr   ▶ 발랄한 전복을 꿈꾸는 정치 놀이터 [정치BAR]▶ 콕콕 짚어주는 [한겨레 카드뉴스] [사진으로 뉴스 따라잡기]▶ 지금 여기 [환자 만들어내는 실손보험] [한겨레 그림판] [2030 플랜Z][ⓒ한겨레신문 : 무단전재 및 재배포 금지] ",2016-06-26,0
0002709602,032,경향신문,브렉시트 시험대 선 여야…'시장 불안감을 해소하라',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002709602,7,0,"영국의 유럽연합 탈퇴(브렉시트) 대처를 놓고 여야 정치권의 발걸음이 분주해지고 있다. 일단 여야 모두 브렉시트의 영향력을 제한적이라고 전망하고, 정부의 차분하고 철저한 대응을 주문하는 모습이다. 정치권이 호들갑을 떨기보다 ‘브렉시트 불안감’을 해소하고 파급력을 최소화하는 데 주력하겠다는 것이다. 이런 대응 이면에는 내년 대선을 염두에 둔 여야의 ‘민생경제 살리기’ 화두가 놓여 있고, 경제 이슈 경쟁에서 밀리지 않으려는 셈법이 얽혀 있다는 분석이 나온다.여야 각 당은 브렉시트가 결정된 지난 24일부터 기민하게 움직였다. 새누리당은 당일 오후 긴급 당정회의를 열고, 정부의 대응 능력을 강조하면서 불안감 해소에 주력했다. 김광림 정책위의장은 26일 통화에서 “24시간 감시체계 서면 보고를 수시로 받고 있고, 월요일 오전 상황을 보고 필요하면 대응 방안을 강구할 예정”이라고 밝혔다. 민경욱 원내대변인도 이날 논평에서 “세계경제가 요동치고 있는 만큼, 이럴 때일수록 여야를 불문하고 국민 불안 해소를 위해 정부와 함께 온 국민이 힘을 모아가야 한다”고 했다.야당의 대응도 이례적이라 할 만큼 신속하다. 더불어민주당 김종인 비상대책위원회 대표는 24일 저녁 국회에서 긴급 기자간담회를 열었다. 김 대표는 “오늘 느끼는 경제적 충격이 지속되리라 보지 않는다”고 말했다.국민의당은 한발 더 나갔다. 김성식 정책위의장은 26일 당 차원의 브렉시트 점검 태스크포스(TF) 구성을 발표했다. 김 정책위의장은 정부에 주가 급락 시 ‘일시적 공매도 제한’ 검토 등을 촉구했다.여야의 이 같은 기민한 대응은 가뜩이나 어려운 경제 상황에서 시장의 불안심리를 가라앉혀 브렉시트 충격파를 최소화해야 한다는 데 의견이 일치했기 때문으로 풀이된다. 특히 20대 국회에서 여야 모두 민생경제 살리기와 협치를 최우선 과제로 내세운 만큼 정부 대응을 뒷받침하는 국회상을 보일 필요가 있다.경제 문제가 내년 대선의 결정적 이슈가 될 것이라는 판단도 작용한 것으로 보인다. 각 당으로선 경제를 화두로 수권 능력 입증이나 존재감 부각 등 향후 대선까지 염두에 둔 전략을 고민하고 있다.집권여당인 새누리당으로선 박근혜 정부 들어 심화하고 있는 안보·경제의 복합 위기 상황에서 브렉시트 사태에 대한 정부 대응 능력을 강조할 수밖에 없다. 야권의 박근혜 정부 경제 실패론에 대해 방어막을 칠 필요도 있다.반면 야당으로선 여소야대 정치 지형에서 경제 문제가 내년 대선에서 집권 능력을 가늠할 시금석이다. 앞서 더민주 김 대표는 21일 국회 교섭단체 대표연설에서 “유능한 경제와 튼튼한 안보는 수권 정당으로 나아가는 두 개의 깃발”이라고 했다. 김 대표가 24일 “결국 브렉시트가 발생한 배경에는 세계적 추세인 양극화 문제가 제대로 해결 안된 데 따른 것”이라고 진단한 것도 양극화 문제를 우리 사회 주요 의제로 제시한 것이다.국민의당이 TF 구성 등 발빠르게 대응한 것도 이번 사태를 수권 능력과 제3세력으로서의 존재감을 보여줄 기회로 인식하고 있다는 방증이다. 결국 위기에 처한 한국 경제 문제는 대선이 다가올수록 여야의 주요 화두로 빈번하게 부각될 수밖에 없는 상황이다. 다양한 경제 이슈와 해결 방안 등을 둘러싼 여야의 주도권 경쟁도 치열해질 것으로 보인다.<김진우·조미덥 기자  jwkim@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",2016-06-26,0
0002709600,032,경향신문,"""대구·경북을 우습게 보나"" '박 정부 배신' 규탄한 대구",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002709600,365,59,"ㆍ1000여명 신공항 무산 반발…시·도지사 간담회도 연기영남권 신공항 백지화 후폭풍으로 대구에서 25일 대규모 정부 규탄대회가 열렸다. 권영진 대구시장 등과 지역 국회의원, 시민들은 ‘은혜를 원수로 갚나’ ‘10년 세월을 돌려다오’ 등의 문구가 적힌 손팻말을 들고 박근혜 정부를 크게 성토했다. 당초 자신했던 밀양 신공항이 무산된 데 따른 배신감을 표출하고 있는 것이다.박근혜 정부를 떠받쳤던 대구·경북에서 대규모 민심 이반이 지속되고 있어 정부의 임기 말 국정운영에도 큰 부담이 될 것으로 보인다.남부권신공항 범시·도민추진위원회 주최로 대구 중구 동성로에서 열린 규탄대회에 참석한 1000여명은 정부 사과와 진상규명을 요구했다.권영진 대구시장은 “지역에서 80% 이상 투표해 80% 이상 지지로 당선된 이 정부가 거짓말 정부이길 원치 않는다”면서 정부를 강력 비판했다. 권 시장은 “이제 대구·경북을 우습게 보면 죽는다. 대구·경북 우습게 보는 수도권 사람, 이 정부 모든 세력에 대구·경북의 힘을 보여주자”고도 했다. 새누리당 엄용수 의원(경남 밀양창녕의령함안)은 “새누리당이든 헌누리당이든 정치지도자는 제대로 선택해야 한다”고 박 대통령을 겨냥했다. 대구에서는 27일에도 신공항 무산에 따른 ‘대구·경북 시·도민 대표 간담회’가 열린다.새누리당 정진석 원내대표와 영남권 시·도지사들이 27일 국회에서 열기로 했던 간담회는 하루 전인 26일 무기한 연기됐다. 김기현 울산시장만 참석을 확정하고, 홍준표 경남지사가 재판 일정을 이유로 불참한다고 한 것을 비롯해 서병수 부산시장, 권영진 대구시장, 김관용 경북지사도 불참을 통보했기 때문이다. 정부 결정에 협조를 구한다는 간담회 취지가 각 시·도지사에게 부담이 된 것으로 보인다.앞서 한국갤럽은 지난 24일 전국 성인 남녀 1002명을 대상으로 실시(21~23일)한 여론조사 결과, 대구·경북에서 박 대통령 국정수행에 대한 부정평가가 52%로 지난주(37%)보다 15%포인트 올랐다고 밝혔다.<이용욱·박태우 기자 woody@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",2016-06-26,0
0003069903,022,세계일보,"남경필의 '내각제' 실험 논란, 경기도 넘어 정부까지 확산",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=022&aid=0003069903,9,5,"도의원, 도정에 직접 참여하는 지방장관제 도입 잇따라 천명행자부 “겸직, 지방자치법위반”남경필 경기지사가 최근 잇달아 ‘지방장관제’ 도입을 천명해 경기지역 정치권 안팎에서 논란이 일고 있다. 지방장관제는 남 지사의 연정 2기 핵심 제도로 현역 도의원이 직접 경기도의 실·국을 담당하며 행정에 참여하는 제도다.26일 경기도에 따르면 남 지사는 지난 21일 경기언론인클럽 초청 토론회에서 “경기도의원들이 직접 도정에 참여하는 무보수 명예직의 지방장관제를 도입해 대한민국의 새로운 도전을 심화시켜 나가겠다”고 말했다.또 같은 날 MBC ‘100분 토론’에 출연해 “가을부터는 지방장관제를 도입하려고 한다”며 “각 정당의 대표들이 토론을 통해 정책을 결정하게 되면 도의회에서 논란 없이 통과될 수 있는 장점이 있다”고 말했다. 경기도의회에 지방장관제 시행을 빨리 결정하라는 요구다.남 지사의 이 같은 발언은 경기도의회 양근서(더민주·안산6) 의원이 지난달 도정 질문 등을 통해 법이 허용하는 범위에서 현직 도의원이 도내 실·국장을 총괄할 수 있는 지방장관직을 ‘무보수 명예직’으로 맡도록 하는 ‘경기도형 의원내각제’의 필요성을 발언한 뒤에 나온 것이다.이에 더불어민주당 박승원(광명3) 대표 당선자는 “남 지사 혼자만 구체적인 시기를 언급하며 앞서 나가고 있다”며 “현행 제도적 틀 안에서는 집행부와 의회는 대립 관계인데, 과연 이렇게 가는 게 맞는지 신중하게 논의해야 할 일”이라고 말했다. 이 같은 논란은 경기도의회뿐 아니라 정부 부처와 전문가들 사이에서도 확산되는 분위기다. 행정자치부는 “임용 형태나 업무내용 등을 고려할 때 법적으로 겸직이 불가능한 ‘지방공무원’을 도의원이 맡는 것”이라며 “보수 여부와는 관계없이 지방의원이 공무원 업무를 겸직하는 것은 지방자치법 위반으로 보인다”고 밝혔다. 이원희 한경대 교수(행정학)는“의원이 장관을 맡도록 하겠다는 콘셉트 자체가 사실상의 ‘의원내각제’로 가겠다는 의미인데, 이는 현행 지방자치와는 맞지 않는 부분”이라며 “공식 직제에 포함될 수 없는 지방장관이 과연 어떠한 책임을 맡고 의사결정을 할 수 있을지는 의문”이라고 말했다.반면 새누리당 최호(평택1) 대표 당선자는 “지방자치와 분권을 외치면서 왜 지방의원은 국회의원이 장관을 겸직하듯 도정의 한 축을 담당할 수 없는지 의문”이라며 “남 지사의 취지에 찬성한다”고 밝혔다.수원=김영석 기자 lovekook@segye.comⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",2016-06-26,0
0002709596,032,경향신문,"더민주 지자체장들 ""지방자치 권한 강화하는 개헌 논의해야""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002709596,19,2,"ㆍ박원순 “분권형 개헌”…이시종 “당이 수도권 공화국 선언”더불어민주당 소속 시·도지사들이 26일 국회에서 열린 당 시·도지사 정책협의회에서 손을 잡고 기념촬영을 하고 있다. 왼쪽부터 권선택 대전시장, 이낙연 전남지사, 박영선 참좋은지방정부위원장, 박원순 서울시장, 우상호 원내대표, 윤장현 광주시장, 이춘희 세종시장.   권호욱 선임기자 biggun@kyunghyang.com야권발 개헌론이 야당 소속 지방자치단체장으로 확산되고 있다. 개헌론이 지방자치 권한을 확대·강화할 기회로 판단한 것이다.‘지자체발 개헌론’의 선봉엔 박원순 서울시장(60)이 섰다. 더불어민주당 ‘참 좋은 지방정부위원회’ 공동위원장인 박 시장은 26일 국회에서 열린 시·도지사 정책협의회에서 “지방자치 시대가 활짝 열렸는데 현행 헌법은 다 큰 어른이 어릴 적 아동복을 입고 있는 것과 같다”면서 “권력구조에 한정된 논의가 아니라 지방분권과 지방자치를 확대하는 ‘분권형 개헌’에 대한 논의가 필요하다”고 밝혔다.박 시장은 “(현행 헌법에서) 지방자치는 117조, 118조 2개 조문에 불과하다”며 “향후 개헌의 방향은 분권과 자치, 협치와 상생, 혁신과 변화의 헌법정신을 담아내는 미래지향적 분권형 개헌이 돼야 한다”고 강조했다. 구의역 사고로 곤경에 처했던 박 시장이 지방분권 개헌론으로 다시 목소리를 내기 시작한 것이란 풀이가 나온다.다른 시·도지사들도 ‘개헌론’에 가세했다. 권선택 대전시장은 “지방분권 개헌을 위해 시·도지사 의견을 들을 채널을 당에 만들어 달라”고 요구했고, 이시종 충북지사는 “지방분권, 지방자치, 비수도권 균형발전 등 항목은 반드시 헌법에 들어가야 한다”고 말했다. 이춘희 세종시장은 “세종시를 행정수도로 만드는 문제도 개헌론과 함께 논의하면 좋겠다”고 했다.한편 이시종 지사는 정책협의회에서 “지방재정 개편과 관련해 경기도 사태를 보면 마치 더민주당이 ‘수도권 공화국임을 선언하노라’ 하는 느낌이 들 정도로 지방을 무시하고 있다”며 정부의 지방재정 개편안을 반대하는 당 태도를 비판했다.<김한솔 기자 hansol@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",2016-06-26,0
0002709598,032,경향신문,리베이트·가족 채용…도덕성에 발목 잡힌 2야,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002709598,61,13,"ㆍ국민의당, 오늘 박선숙 검찰 출두…왕주현 구속 여부 결정ㆍ김수민 측과 ‘진실게임’ 속 당 개입 사실 땐 정치적 타격박선숙4·13 총선 승리와 ‘여소야대’로 승승장구해온 야당들이 도덕성 문제에 발목을 잡히고 있다. 국민의당은 ‘리베이트 의혹’으로 창당 이후 최대 위기에 직면했고, 더불어민주당은 서영교 의원을 향해 제기된 각종 특권 논란의 불길 차단에 부심하고 있다. 두 사건은 일찍이 의혹이 제기됐지만 당 지도부의 안일한 대응으로 사태를 키운 점도 닮았다.■창당 이후 최대 위기 국민의당국민의당 ‘리베이트 의혹’은 27일 최대 고비를 맞는다. 안철수 상임공동대표 최측근인 박선숙 의원이 서울서부지검 형사5부(김도균 부장검사)에 피고발인 신분으로 출석해 조사를 받는다. 총선 때 박선숙 당시 사무총장 밑에서 회계실무를 총괄한 왕주현 사무부총장의 구속 여부도 결정된다.검찰은 박 의원과 왕 부총장이 리베이트 수수 및 회계조작을 공모한 것으로 의심하고 있다. 이번 사건을 놓고 “당과는 무관하다”는 왕 부총장과 “왕 부총장이 허위진술 및 허위계약을 지시했다”는 김수민 의원 측이 진실게임에 돌입한 상황에서다. 검찰이 당 핵심부인 ‘박 의원-왕 부총장 라인’을 사건의 몸통으로 판단하고 두 사람의 혐의 입증 및 사법처리에 주력하려는 것 아니냐는 분석이 나온다. 검찰은 왕 부총장 등 주요 피고발인 조사 때마다 대검 공안부가 실시간으로 상황을 보고받고 법리검토를 지원하는 등 총력전을 펼치고 있는 것으로 알려졌다.‘새 정치’를 내건 국민의당과 안 대표는 이미 정치적으로 큰 타격을 입었다. 박 의원의 지시·개입 사실이 드러나거나 왕 부총장 구속영장이 발부될 경우 후폭풍은 더욱 커질 수밖에 없다. 결국 당이 비리의 ‘몸통’이 되는 셈이기 때문이다.당이 선제적으로 의혹을 밝힐 기회를 날린 것도 뼈아프다. 이번 사태의 정치적 책임 소재와 수습 방안을 둘러싸고 당이 계파 갈등의 소용돌이에 휘말릴 가능성도 배제할 수 없다.박지원 원내대표는 지난 25일 페이스북에서 “검찰 수사 결과에 따라 지위고하를 막론하고 당헌·당규에 따라 엄격히 처리하겠다”며 “국민 정서와 당헌·당규 사이에서 고민하지만 어떠한 경우에도 좌고우면하지 않겠다”고 했다.■더민주, 뒤늦은 당무감찰더민주는 26일 서영교 의원에 대한 당무감찰에 착수했다. 김조원 당무감사원장은 이날 보도자료를 내고 “서 의원과 관련해 제기된 의혹이 사실일 경우 이는 균등한 기회와 공정성을 추구하는 당 가치와 강령에 어긋나고, 당의 품위를 심각하게 훼손할 여지가 있다고 판단했다”고 밝혔다. 서 의원을 둘러싼 의혹이 잇달아 제기되고 당으로 불똥이 옮겨붙을 조짐을 보이자 차단에 나선 것이다.서영교서 의원은 2013년 자신의 딸을 인턴으로 채용하고, 오빠를 후원회 회계책임자로 둔 뒤 인건비를 지급해 논란을 빚고 있다. 보좌관 월급을 후원금으로 받기도 했다.이 같은 사실은 이미 4·13 총선 공천 때 공천관리위원회에 제보돼 당도 알고 있었다. 그러나 공관위는 서 의원을 불러 몇 차례 소명을 듣고 공관위 내부적으로 투표를 벌여 ‘법적 책임보다는 도덕적 책임에 가깝다’고 결론 내고 따로 문제 삼지 않았다. 당의 초기 대응이 안일했다는 지적이 나온다.<정제혁·김한솔 기자  jhjung@kyunghyang.com>▶ 경향신문 SNS [트위터] [페이스북]▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지",2016-06-26,0
0010332368,056,KBS 뉴스,"[단독] 北, 황강댐 이례적 '만수위' 유지…""기습방류 우려""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010332368,1426,321,"<앵커 멘트>북한이 임진강 상류 황강댐 수위를 만수위로 유지하고 있는 사실이 위성 사진으로 확인됐습니다. 장마전선이 북상하는 가운데 기습 방류를 할 경우 우리쪽에 큰 피해가 우려됩니다.유광석 기자가 단독 보도합니다. <리포트> 이달 들어 임진강 상류 북한 황강댐을 찍은 아리랑위성 사진입니다. 댐 안쪽에 물이 가득 차 있습니다. 1년 전 군데군데 지면이 노출된 모습과 비교하면 확연히 차이가 납니다. 수자원 전문기관 관계자는 현재 장마전선이 북상하고 있는데도 북한이 댐 수위를 만수위 114미터에 육박하는 108미터까지 유지하고 있다고 밝혔습니다. 예년에는 장마철을 앞두고 홍수대비 차원에서 수위를 100미터 이하로  관리해 왔지만, 올해는 이례적인 상황이라는 겁니다. 북한의 예고 없는 수공 가능성이 우려되는 이유입니다. 황강댐에서 군사분계선까지 하천 거리는 46km, 여기서 군남댐까지는 10km에 불과합니다. 황강댐에서 기습적으로 초당 500톤의 물을 내보낼 경우 우리가 방류를 인지할 수 있는 군사분계선으로부터 군남댐까지는 30분 밖에 걸리지 않아 대비하기에 역부족입니다.  <녹취> 수자원 관계자 : “임진강은 굉장히 골짜기가 깊고 물이 빨리 흐르는 속성이 있어서 상당히 위험한 상태죠 지금. 직원들이 초긴장 상태로 24시간 근무하고 있습니다.” 총저수량도 황강댐이 3억 5천만 톤인데, 군남댐은 5분의 1인 7,100만 톤에 불과해 기습 방류에 취약할 수밖에 없습니다. 모두 6명의 사망자를 낸 지난 2009년 무단 방류 직전에도 황강댐 수위가 만수위였던 것으로 알려졌습니다. KBS 뉴스 유광석입니다.유광석기자 (ksyoo@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-26,0
0010332367,056,KBS 뉴스,[앵커&리포트] 北 기습 방류에 '무대책'…군남댐도 역부족,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010332367,123,58,"<앵커 멘트>지난 2009년 황강댐 방류로, 임진강에선 야영객 등 6명이 사망했습니다.이후 북한은 우리측에 사전에 방류를 통보하기로 합의했지만, 지키지 않았습니다.3년 뒤 북한은 또, 예고 없이 황강댐의 물을 대량으로 흘려보내 야영객 수십 명이 긴급 대피했고, 지난해 10월과 지난 5월에도 각각 기습 방류를 감행해 우리 어민들이 수억 원의 재산 피해를 입었습니다.이런 가운데 또다시 북한의 기습 방류 위험성이 높아지면서 장마철을 앞둔 임진강 유역 안전에 비상이 걸렸습니다.김경수 기자의  보도입니다. <리포트> 군남댐 하류 임진강변은 북한의 물폭탄에 고스란히 노출된 지역입니다. 그러나 여름철을 맞아 많은 사람들이 몰리고 있습니다. 강변에 머무는 캠핑족과 물 속에 들어간 낚시꾼들을 곳곳에서 찾아볼 수 있습니다. 일부 지역엔 출입금지 표시판이 있지만 출입을 막는 사람은 없습니다. <녹취> 임진강 관광객 : “(보여주세요. 이거 뭐예요?) 이거 빠가사리, 이거 꺽지. (여긴) 웬만하면 (강) 건너 갔다 와도 돼요. (빨리 나가면 (급류를) 피할 수 있어요?) 그래.”현재 어른 무릎 수준까지 물이 차 있습니다. 그러나 북한이 본격적인 방류를 시작할 경우 수위가 어른 키를 넘어서면서 이 지역 대부분이 물에 잠기게 됩니다. 기습 방류시  임진강 다리들의 턱밑까지 물이 차올라 둔치는 완전히 물에 잠기게 되는 겁니다. <녹취> 마을 주민 : “우리가 이렇게 내려다보면 쟤네(북한이) 물 틀어놓으면 고라니가 물에 있다가도 어떤 때는 떠내려가.” 현재 군남댐 수문은 모두 열려있어 수위는 평소 30m보다 낮은 23m 정도입니다. 그러나 완전히 군남댐을 비우면 물 가뭄이 우려되는 상황, 이 때문에 군남댐의 대응 능력을 키우거나 농업용수를 전담하는 소규모 댐을 추가로 건설하는 등 북한의 수공에 대비한 근본 대책이 필요하단 지적입니다. KBS 뉴스 김경수입니다.김경수기자 (bada@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-26,0
0010332364,056,KBS 뉴스,[단독] '불산' 배출 가능성 소화기…장갑차에 배치,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010332364,131,48,"<앵커 멘트>군 당국이 3년전부터 신형 소화기 8천 여대를 일선 부대에 보급했습니다. 그런데 이 소화기의 약재가 불에 장시간 노출될 경우 유독성이 강한 불산 가스가 나올 가능성이 있다는 지적이 나와 장병들의 안전이 우려되고 있습니다. 홍혜림 기자가 단독 취재했습니다.  <리포트> 육군 모 부대에  실전 배치된 K-1 장갑차입니다. 실내에 수동식 소화기가 배치돼 있는데, 군이 2013년부터 배포한 '노벡 소화기'입니다. 오존층 파괴 물질인 할론 가스를 대체하기 위해 미국 다국적 기업이 개발한 신 소화 약재 '노벡 1230'이 사용됐습니다. <녹취> 노벡 소화기 납품업체 관계자 : ""현재 소화 약재는 국제적 환경 협약 기준 때문에 (노벡 말고는) 사용할 게 없어요. 이제.."" 현재 각 군에 보급된  수동식 노벡 소화기는 8천4백여 대. 문제는 친환경 소화 약재로 홍보된  '노벡 1230'의 안전성입니다. 화재 진압력은 우수하지만 불에 장기간 노출될 경우 유독 물질인 불산 가스를 다량 내뿜는다는 우려가 제기돼 왔습니다.  2년 전 국책 연구기관인  한국건설기술연구원이 실시한  노벡 소화 약재의 유해성 여부 실험입니다. 화재 진압하는 과정에서  불산 가스가 최대 6100ppm 검출됐습니다. 미국의 허용 기준인 746ppm보다  8배 이상 높은 수치입니다. 쥐를 상대로 한 실험에서는  평균 3분 만에 쥐들의 움직임이 정지됐습니다. 사람도 불산 가스에 과다 노출되면,  호흡기 손상과 피부 괴사 위험이 있고,  심할 경우 목숨을 잃을 수 있습니다.<인터뷰> 조남욱(한국건설기술연구원 수석연구원) : ""불산 가스는 부식성 가스기 때문에, 부식이 돼서(관찰 창이)좀 흐려졌습니다. 실험자들한테도 굉장히 위험한 상황이었죠"" 문제는 군이 이런 유해성 논란을 알면서도 국내 기준이 없다는 이유로 노벡 소화기 도입을 결정했다는 겁니다. 미 육군은  장갑차 같은 밀폐 공간엔 이 소화기를 도입하지 않았습니다.<녹취> 한국소방산업기술원 관계자 : “(미군에서 통용되는 건 아니라는 거죠?) 그렇죠, 아직은 아니죠.” 군은 현재 외부 용역 중인 안전성 평가 결과가 나올 때까지는 지켜보겠다는 입장입니다. KBS 뉴스 홍혜림입니다.홍혜림기자 (newshong@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-26,0
