newsid,oid,newspaper,title,link,comment,likeit,content,date,category
0000838194,052,YTN,"박근혜 대통령, '협치' 첫 단추…정국 변화 주목",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000838194,25,3,"[앵커] 여소야대 정국을 낳은 지난 총선 이후 박근혜 대통령은 정치권과의 소통 의지를 밝혀왔습니다. 이번 여야 3당 원내지도부와의 회동에서는 뜻밖의 과감한 협치 행보를 보여줬는데요, 이 분위기가 계속 이어질지 관심입니다. 김웅래 기자입니다. [기자] '민의를 받들어 협력하고 소통하겠다' 박근혜 대통령은 총선 이후 몇 차례 공개 발언을 통해 소통 의지를 밝혀왔습니다. [박근혜 / 대통령 : 이번 선거에 나타난 민의를 잘 반영해서 변화와 개혁을 이끌면서 각계각층과의 협력과 소통을 잘 이뤄나갈 수 있도록…] 이후 박 대통령은 이란 순방 뒤 여야 지도부를 만나겠다는 약속을 지키면서 협치를 바라는 정치권 안팎의 요구에 응했습니다. 회동 정례화와, 안보 관련 정보 공유 확대, 여야정 경제점검회의체 신설 등 청와대 참모진들도 예상하지 못했을 정도로 진전된 안을 내놓으며 야권과의 협력 의지를 다지기도 했습니다. 야당도 여전히 아쉬움은 남았지만, 대통령의 소통 의지만큼은 높이 산다며 이번 회동 결과를 평가했습니다. [우상호 / 더불어민주당 원내대표 : 각 당의 의견들을 이야기하고 조정을 해보겠다는 의지, 이것은 의미가 있는 진전이었다고 봅니다.] [박지원 / 국민의당 원내대표 : 민의를 존중하겠다고 강조한 것은 상당한 성과라고 생각합니다.] 20대 국회 개원을 앞두고 첫 단추는 무난히 끼웠다는 평가지만, 앞으로도 이 분위기가 이어질지는 좀 더 두고 봐야 합니다. 가습기 살균제 사건의 진상 규명 방식에서부터 노동개혁의 정당성 확보 방안까지, 민감한 사안들을 두고는 여전히 이견을 보이고 있는데다, 내년 대선을 앞두고 정국 흐름이 언제, 어떻게 바뀔지도 가늠하기 어렵기 때문입니다. 결국 관건은 소통 의지를 보이고 있는 박 대통령과 여야 정치권이 얼마나 신속하게, 또 얼마나 폭넓게 절충점을 찾아가느냐 될 것으로 보입니다. YTN 김웅래입니다.▶ 美 흑인소년 살해 권총 경매 논란…호가 '761억원'▶ '어린이 행사 끝나고 폐기물과 함께 처리되는 동물들'[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-05-14,0
0000838189,052,YTN,당대회 폐막…북중관계 개선 되나?,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000838189,6,2,"[앵커] 북한의 당 대회 폐막 이후 북중 관계가 개선될 조짐을 보이고 있다는 전망이 조심스럽게 제기되고 있습니다. 중국의 시진핑 주석이 북한에 보낸 축전이 단초가 될 것이라는 분석입니다. 김주환 기자가 보도합니다. [기자] 지난 1월 기습적으로 4차 핵실험을 감행했던 북한은 2월에는 장거리 미사일을 시험 발사했습니다. 이어 3월과 지난달까지 북한은 핵탄두 구조도와 핵무기 기폭장치로 추정되는 물체를 잇따라 공개하는 등 핵 무장 능력을 과시했습니다. 당시 국제사회의 관심은 북한이 언제 5차 핵실험을 강행할지에 쏠렸습니다. 그 무렵 시진핑 중국 국가주석은 매우 이례적으로 외교 안보 현안에 대해 언급했습니다. [시진핑 / 중국 국가주석 : 이웃 국가로서 한반도에 전쟁과 혼란이 일어나는 것을 절대 용납할 수 없습니다. 이런 상황이 발생하면 모두에게 좋을 게 하나도 없습니다.] 사실상 북한에 대한 경고로 해석됐습니다. 시 주석의 공개 발언이 북한을 압박했다고는 할 수 없겠지만, 북한은 제7차 당 대회가 끝난 지금까지 5차 핵실험 움직임을 보이지 않고 있습니다. 지난 9일 당 대회 폐막 직후 중국은 시진핑 주석 명의의 축전을 북한에 보냈고, 이는 북중관계가 개선될 것이라는 신호로 봐야 한다는 분석이 제기되고 있습니다. [김진무 / 한국국방연구원 박사 : 중국 입장에서는 지금 모든 대북제재를 자기들이 떠맡아야 하고, 또 거기에 따라서 북한이 불안정해질 수 있는 우려도 있고 어떻게든 중국이 원하는 것은 대화 재개입니다.] 북한 역시 중국과의 관계 개선을 희망하고 있다는 분석도 나오고 있습니다. 전문가들은 그 신호를 북한 노동당 정치국 위원을 맡고 있던 최룡해가 정치국 상무위원에 승진된 부분을 주목하고 있습니다. 최룡해는 지난해 9월 김정은의 특사로 중국 전승절 열병식에도 참석했던 만큼, 그가 다시 북한의 대중국 관계를 복원하는 적임자로 거론돼 왔습니다. 하지만 국제사회의 대북제재가 계속되는 상황에서 북중 관계 개선은 대북 제재가 느슨해질 수 있다는 점에서 중국이 신중해야 한다는 지적도 없지 않습니다. YTN 김주환입니다.▶ 美 흑인소년 살해 권총 경매 논란…호가 '761억원'▶ '어린이 행사 끝나고 폐기물과 함께 처리되는 동물들'[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-05-14,0
0000838182,052,YTN,"""北 제재 대상 선박, 한 달 만에 활동 재개""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000838182,1,2,"유엔 안전보장이사회 대북 제재가 가동된 뒤 자취를 감췄던 북한 배들이 한 달 만에 다시 움직이기 시작했다고 '미국의 소리' 방송이 보도했습니다. 방송은 민간 선박 추적 웹사이트를 확인한 결과 제재 대상 선박 5척이 최근 열흘 사이 한반도 서해와 일본 근해 등에서 운항했던 것으로 확인됐다고 전했습니다. 두 척은 북한 서해 앞바다에서 포착됐고, 나머지는 중국 근처 등에서 항해하는 모습이 발견됐습니다. 특히 3년 전 무기를 싣고 운항하다 파나마에서 억류된 적이 있는 '청천강호'는 일본 영토와 가까운 지점에서 포착됐습니다. 이들 선박은 위치 추적 장치를 끈 채 운항하다 중국과 일본 등의 영해에 들어서면서 잠깐 위치를 드러낸 것으로 추정됩니다. 이선아[leesa@ytn.co.kr]▶ 美 흑인소년 살해 권총 경매 논란…호가 '761억원'▶ '어린이 행사 끝나고 폐기물과 함께 처리되는 동물들'[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-05-14,0
0002115908,047,오마이뉴스,"&quot;내년에 정권교체 100% 가능, 단 조건은...&quot;",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=047&aid=0002115908,372,66,"[현장] 노무현 대통령 서거 7주기 토크콘서트[오마이뉴스 글:선대식, 영상:오마이TV, 편집:손지은]         ▲  14일 오후 서울시청 다목적홀에서 열린 노무현 대통령 7주기 토크콘서트에서 이해찬 노무현재단 이사장이 인사말을 하고 있다.             ⓒ 노무현재단  ""내년 정권교체 100% 가능하다고 생각한다.""천호선 전 정의당 대표의 말에 서울시청에 모인 1000여 명의 시민들은 환호성을 질렀다. 그는 ""야권 3당이 연립정권을 목표로 (야권 대통령 후보 선출을 위한) 통합경선을 해야 한다. (경선에) 문재인, 박원순, 안희정, 심상정, 노회찬이 나와야 한다""면서 ""큰판의 '원샷 경선'을 하면, 손실은 없고 시너지 효과를 낼 수 있다. 내년 (대선에서) 60%, 70%(의 득표율)로 집권할 수 있을 것""이라고 말했다.14일 오후 서울시청 다목적홀에서 노무현 대통령 서거 7주기 토크콘서트가 열렸다. 김대중·노무현 대통령의 생전 정치 철학이 담긴 '깨어있는 시민, 행동하는 양심'을 주제로 한 이날 토크콘서트에서는 추모를 넘어 정권교체와 정치 발전에 대한 이야기가 쏟아졌다.노무현재단 이사장인 이해찬 의원(전 국무총리)은 ""금강산 관광과 개성공단을 폐쇄한 (보수) 정부는 내년에 끝날 것이라고 굳게 확신하고 있다""면서 ""(국민은) 4월 국회의원선거에서 깨어있는 시민의 힘이 무엇인지 보여줬다""라고 말했다.토크콘서트는 진중권 동양대 교수의 사회로, 진선미·은수미·배재정 더불어민주당 국회의원, 같은 당의 김경수 국회의원 당선자, 천호선 전 정의당 대표가 참여했다. 또한 가수 이상은·이한철씨의 공연으로 분위기는 더욱 뜨거웠다. ""정치 발전하려면, 새누리당 인정해야""         ▲  14일 오후 서울시청 다목적홀에서 열린 노무현 대통령 7주기 토크콘서트에서 김경수 더불어민주당 국회의원 당선자가 발언을 하고 있다.             ⓒ 노무현재단  참석자 중 가장 큰 박수를 받은 이는 노 대통령의 마지막 비서관으로 불리는 김경수 당선자다. 20대 국회의원선거의 가장 큰 이변은 더민주를 비롯한 야권이 새누리당의 텃밭인 부산·경남·울산에서 크게 선전한 것이다. 특히 김 당선자가 기록한 62.4%의 득표율은 더민주 당선자 중에 가장 높은 것이다.그는 ""1990년 3당 합당 이후 26년 만에 부산·경남에서 1당이 지배하는 정치 구도가 무너졌다, 부산·경남이 우리 정치를 바꿔나가는 데 중요한 역할을 할 것""이라고 말했다. 하지만 더민주는 텃밭인 호남에서 국민의당에 참패했다. 김 당선자는 ""12~13일 더민주 국회의원 당선자 워크숍이 열린 광주에서 택시를 탔다. 택시 기사에게 '왜 우리 당 후보가 모두 떨어졌느냐'고 물으니, '떨어질만 하지 않았어요?'라는 답이 돌아왔다, 호남에서 더민주는 무능하고 오만해보였다""라고 밝혔다.이어 ""다시 '어떻게 하면 되겠습니까'라고 물으니, 택시 기사는 '내년에 이길 수 있느냐'고 반문했다, 그게 호남에 있는 분들의 정서다""라면서 ""호남은 아직 더민주를 버리지 않은 것 같다, 지금부터 잘해야 한다, 19대 국회의원들은 훌륭했지만 청와대의 불통 때문에 아무것도 못했다, 20대 국회는 대선을 통해 정치가 바뀔 수 있다는 걸 확실하게 보여줘야 한다""라고 말했다.천호선 전 대표가 ""연립정부를 전제한 뒤, 야권 통합 경선으로 대통령 후보를 선출하면, 60%, 70%의 득표율로 집권할 수 있다""라고 말하자, 김 당선자도 고개를 끄덕였다. 그는 ""노 대통령이 집권시절 연정을 얘기했다가 큰 비판을 받았다, 이제는 연정 얘기 자연스럽게 나오고 있다, 새로운 연대와 연합을 만들어내면 80% 이상의 대선 승리가 가능하다""라고 강조했다.천 전 대표와 김 당선자는 정치를 바꾸는 방법에 대한 의견도 나눴다. 천 전 대표는 ""인류 최고의 발명품은 정당이다. 깨어있는 시민의 최고의 조직은 정당이다. '입당하라, 활동하라, 출마하라'라는 말씀을 드리고 싶다. 정당 안에서 정치를 바로 잡을 수 있다""라고 밝혔다. 김 당선자는 ""노무현 대통령은 '민주주의 기본 원리는 대화와 타협, 관용과 통합'이라고 말했다. 이를 위해서는 상대에 대한 인정과 이해가 필요하다""면서 ""지금 청와대처럼 하면 대화와 타협은 불가능하다, 우리 정치와 민주주의가 발전하려면, 새누리당 당원이 왜 새누리당을 위해 일하는지 한번은 생각해봐야 한다""라고 전했다. 은수미·배재정 의원 ""낙선해서 죄송하다""         ▲  14일 오후 서울시청 다목적홀에서 은수미·진선미·배재정 더불어민주당 국회의원이 참석한 가운데 노무현 대통령 7주기 토크콘서트가 열리고 있다.            ⓒ 노무현재단  은수미·배재정·진선미 의원도 토크콘서트에 나섰다. 진선미 의원은 ""이번 국회의원선거 결과는 역사교과서 국정화 사태의 영향이 컸다, 박근혜 정부가 독재적 행태를 보인다는 공포감이 있었고, 사람들은 자기 입장을 얘기하지 않았다""면서 ""하지만 다들 자신의 의견을 가지고 있었다, 10년의 민주정부로 인해 민주의식은 과거로 돌아가지 않는다""라고 말했다. 진 의원과 달리 이번 선거에서 낙선한 은수미·배재정 의원은 큰 박수를 받았다. 두 의원은 계속 정치활동을 하겠다는 의지를 밝혔다.  은수미 의원은 ""필리버스터 때 많은 분들이 함께 해주셨고, 여소여대 국회가 만들어졌다""면서 ""떨어져 죄송하다, 그래도 여러분들과 함께 벽을 넘겠다, 첫 번째 벽을 넘었으니 두 번째 벽을 넘어 우리의 민주주의가 얼마나 위대한지, 사람의 존엄이 무엇인지 보여주자""라고 강조했다.배재정 의원은 ""당선하지 못해 송구하다""라고 말했다. 그는 ""선거 기간, '제대로 못 싸운다'라고 하는 분도 '왜 싸우냐'라고 하는 분도 많았다""면서 ""양쪽을 어떻게 이을 수 있을까 하는 고민을 많이 했다, 앞으로 다리를 잘 만들어 양쪽이 서로 건널 수 있었으면 좋겠다""라고 밝혔다.저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지이 기사를 응원하는 방법!☞ 자발적 유료 구독 [10만인클럽]모바일로 즐기는 오마이뉴스!☞ 모바일 앱 [아이폰] [안드로이드]☞ 공식 SNS [페이스북] [트위터]",2016-05-14,0
0010317199,056,KBS 뉴스,대통령-3당대표 첫 정례회동은 이르면 9월,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010317199,16,7,"<앵커 멘트>대통령과 여야 3당이 합의한 첫 정례회동은 오는 9월쯤 성사될 것으로 보입니다.협치의 가능성을 보여준 여야가 약속을 실천에 옮기고, 더 많은 현안에서 협치를 이룰 수 있을지 주목됩니다.우정화 기자입니다. <리포트>  박 대통령과 여야 대표 간  정례회동 합의에  정치권은 기대감을 나타냈습니다.<녹취> 김종인(더불어민주당 비대위 대표) : ""협치를 하려면 앞으로 종종 만나셔야 되겠죠.""<녹취> 안철수(국민의당 상임공동대표) : ""자비심을 가지고 정치에도 임해야 한다고 생각합니다."" 하지만 쟁점 현안에 대한  여야의 입장은 여전히 평행선입니다. 여당은  규제프리존특별법과 서비스법, 노동개혁법 등의 처리를 촉구한 반면,  더민주는 가습기살균제, 세월호특별법 등의  우선 해결을,  국민의당은  '임을 위한 행진곡'의 기념곡 지정 등을  요구했습니다. 어려운 현안들을 놓고 허심탄회한 대화를 나누게 될 대통령과 여야 대표 간  첫 정례회동은 새누리당과 더민주의 새 대표 선출이 마무리된 뒤  오는 9월쯤 성사될 것으로 보입니다. 9월은 정기 국회 회기 중인 만큼, 법안과 예산안 처리 등을 지휘하는 원내대표들도 함께 참석할 가능성이 높습니다.<녹취> 정진석(새누리당 원내대표/어제) : ""당 대표만 부르시지는 않지 않겠어요? 원내대표도 아마 함께."" 이에 따라  분기별 정례회동은 정국 현안을 논의하는  국가 최고위급 정책협의체가  될 것으로 보입니다. 그러나 쟁점 현안을 바라보는  시각차가 커  가시적인 성과물을 이끌어낼 수 있을 지는 여전히 미지수입니다. KBS 뉴스 우정화입니다.우정화기자 (jhw01@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-05-14,0
0010317194,056,KBS 뉴스,"""안보리 제재대상 북 선박, 한달만에 활동 재개""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010317194,4,4,"<앵커 멘트>유엔 안보리 제재로 종적을 감췄던 북한 선박들이 제재 한달여 만에 운항을 재개한 것으로 파악됐습니다.대북제재가 제대로 실행되고 있는지, 의문입니다.정성호 기자가 보도합니다.  <리포트> 지난 2013년 7월, 미사일과 분해된 전투기 등을 싣고 가다 파나마 당국에 적발된 북한 화물선 '청천강 호'입니다. 이 배를 포함해  북한 선박 27척이 지난 3월 유엔 안보리 대북 제재 대상이 돼 유엔 회원국 입항이 전면 금지됐습니다. 그러자, 이 선박들은  위치 파악을 위해 항상 켜 놔야 하는 자동식별장치를 끈 채 바다를 떠돌거나, 북한으로 돌아간 것으로 파악됐습니다. 그런데, 종적을 감춘 지 한달여 만에 선박의 운항기록을 보여주는 민간 웹사이트에서 제제 대상 북한 선박들의 움직임이 포착됐습니다. 지난 2일, '사우스힐 5호'가  북한 서해 앞바다에서 북쪽으로 이동한 것을 시작으로,  일본 앞바다와 서해에서도 청천강호 등의 움직임이 관측됐고,  어제 오후 7시쯤엔 미림 2호의 위치가 확인됐습니다. 특히, 미림 2호는 제주도 남쪽 동중국해에서 22시간여 동안 북동방향으로 향하는 궤적을 남겼습니다. 문제는 이들 북한 선박이 식별장치를 켜 놓는 시간이 너무 짧아 목적지를 파악하기 어렵다는 점입니다. <녹취> 남성욱(고려대 통일외교학부 교수) : ""유엔 안보리 제재가 시행된 지 두 달이 지나면서 제재 대상 북한 선박들이 무단으로 운행하는 사례가 빈번해지고 있는 것으로 판단됩니다."" 느슨해진 대북 제재의 그물망을 다시 죄는 노력이 시급하다는 지적이 나옵니다. KBS 뉴스 정성호입니다.정성호기자 (andreas@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-05-14,0
0010317193,056,KBS 뉴스,"[앵커&리포트] 김정은 '우상화 잔치'에 ""1조 2천억 원 탕진""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010317193,210,61,"<앵커 멘트> <녹취> ""인민의 발걸음처럼 힘차게 축포성이 울립니다!"" 북한이 7차 당 대회를 축하한다며 이번주 또 한차례 벌인  불꽃놀이 행사 모습입니다. 이른바 '축포 정치'를 해온 김정은은 신년사와 4차 핵 실험,  장거리 미사일 발사 등을 계기로  올들어 평양에서만  벌써 7차례나  이런 불꽃 쇼를 벌였는데요. 이런 불꽃놀이를 한번 여는 데는 규모에 따라  최고 3백억 원이 드는 것으로 추정됩니다. 이 불꽃놀이를 포함해 북한은 이번 당 대회를 위해  최대 10억 달러, 우리 돈으로 1조원 이상을 쏟아부었다는 추산인데요. 고은희 기자가  자세히 분석해드립니다. <리포트><녹취> ""만세~"" 10만 군중이  한치의 흐트러짐도 없이  한몸으로 행진합니다. 횃불을 이용해 일사불란하게 만들어내는 각종 찬양 문구와 선전구호들. 지난해 10월 말  당 대회 개최 발표 이후,  주민 10만 명이  생업을 뒤로 한 채  6개월 간 연습한 결과입니다. 비용으로 따지면  경제적 손실이  2억 달러에 달합니다. 당 대회장 주변 도로 정비와  각종 전시성 건설 사업에  들어간 7억 달러를 포함하면  당 대회 때문에 발생한 간접 비용은  무려 9억 달러에 이릅니다. 또, 당 대회 참가자들의 숙식비를 비롯해  불꽃놀이 등 각종 행사와 전시회 등에 들어간 직접 비용도  1억 3천만 달러나 됩니다. 이렇게 당 대회로 인해  직, 간접적으로 들어간 총비용이  최대 10억 3천만 달러, 우리 돈 1조 2천억 원에 달한다는게  한 민간연구소의 추산입니다. 북한 1년 예산의  6분의 1에 해당하는 돈을  김정은의 대관식을 위해 써버린 셈입니다.<인터뷰> 조봉현(IBK경제연구소 수석연구위원) : ""행사에 엄청난 돈을 투입하다 보면 주민 생활 개선과 관련해 상대적으로 투입할 수 있는 돈이 줄어들어 주민들의 경제적 생활도 더욱 어려워질 것으로."" 당 대회를 통해 뚜렷한 경제적 비전을 제시하지 못한  김정은 정권이 보여주기식 행사에  막대한 예산을 탕진하고  또 다시 속도전을 강요하고 나서면서  주민 불만도 더 증폭될 거라는 관측도 나오고 있습니다. KBS 뉴스 고은희입니다.고은희기자 (ginger@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-05-14,0
0010317191,056,KBS 뉴스,군림의 상징 국회의사당…의원님은 정문·국민은 뒷문,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010317191,59,28,"<앵커 멘트>저도 국회를 출입하고 있지만, 국회 경내를 걸어다니는 의원은 보기가 어렵습니다.의사당 중앙현관도 의원들에게만 출입이 허용되고 있는데요, '민의의 전당'이라는 말이 무색한 국회의 모습을 정연우 기자가 취재했습니다. <리포트> 지난 11일 열린 초선 국회의원 당선자들을 위한 연찬회. 당선자들이  국회 경내를 이동할 때마다  버스를 타고 다녀  과잉 의전 논란이 불거졌습니다. 제가 서 있는 곳이 의원회관 정문 앞입니다. 제 뒤로 보이는 곳이 국회의사당인데요.  의원회관에서 국회의사당까지는 백미터가 조금 넘습니다. 그런데 국회의원 당선자들은 이곳에서 국회의사당까지 버스를 타고 이동했습니다. 직접 걸어가기에는 먼 거리일까요? 제가 한번 가보겠습니다. 국회 경내 도로는  일방통행로여서  버스를 타면 먼 길로 돌아가야 해  걷는 것과 시간 차이도 없습니다 그런데도,  버스가 6대나 동원됐습니다. <녹취> 국회사무처 관계자(음성변조) : ""저희가 임의로 렌트한 건 아니고요. 통근버스였는데 그 통근버스 운행이 안 되는 시간대가 맞아서…."" 국회의사당 입구의 붉은 카펫은  특권의 상징으로 꼽힙니다. 국회의원과 장·차관 등  VIP들만 카펫 위로 걸을 수 있습니다. <녹취> ""못 올라오세요. (왜요?) 규정이에요. (민간인은 아예 이쪽으로 들어가지 못 하는 거예요?) 뒤로 가셔야 돼요. 뒷문이 따로 있어요. 민원실이라고."" 일반 국민들은 꼼짝 없이 큰 의사당을 돌아  후문을 이용해야 합니다. <인터뷰> 강철희(서울시 강북구) : ""일반 국민이라고 앞으로 못 다니게 한다 그런 것은 시대적으로 굉장히 안 맞는 것 같아요."" 보안을 명분으로 내세우지만, 국회 직원들조차 생각이 다릅니다.<녹취> 국회 방호과 직원(음성변조) : ""지금 국민 정서로 생각하면 의전도 너무한 의전이지 않나 싶을 정도로…."" 대부분의 유권자들은  일반 국민과 똑같은 출입문으로  함께 보안검색대를 통과하는 친근한 의원들의 모습을 기대하고  있습니다. KBS 뉴스 정연우입니다.정연우기자 (nforyou@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-05-14,0
0010317189,056,KBS 뉴스,[앵커&리포트] 알기 쉬운 민법 개정안 '폐기 위기',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010317189,209,170,"<앵커 멘트> 한 사람이  태어나서 죽을 때까지 겪는 다양한 민사적 문제의 해결책이  이 두툼한 민법전 안에  담겨 있습니다. 그만큼 국민들이 친숙해야 할 법이 민법이죠. 한번 들여다볼까요? 108조를 보니, 조사만 빼고 다 한자어입니다. '상대방과 통정한 허위의 의사표시는 무효로 한다'라고 적혀 있는데,  서로 짜고 거짓으로 한 의사표시는 무효라는 뜻이랍니다. 일본식 조어가 많아 일반 국민들이 이해하기 어려운 겁니다. 이렇게 어려운 민법을 알기 쉽게 고친 개정안이  국회에 제출됐는데,  폐기 위기에 처해 있습니다. 홍혜림 기자가 보도합니다. <리포트> 서울대생들에게  민법 용어를 물어봤습니다.<녹취> ""(포태가 무슨 뜻일까요?) 잘 모르겠는데요. (숙주는요?) 본체에 기생하는."" 법제처와 법무부는  이 같은 문제를 해결하기 위해  지난 2009년부터  '민법 알기쉽게 새로쓰기 위원회'를 구성해 법 개정을 추진해왔습니다. <인터뷰> 이정규(법제처 법령정비 담당관) : ""법학교수, 변호사 등으로 구성된 자문회의를 개최하여 충분히 의견수렴을 하였고."" 개정안은  한글로 이해가 어려운 단어만 한자 병기를 허용하고,  원칙적으로 한자 표기를 삭제했습니다. 또 가주소와 같은 일본식 표현은  임시 주소 같이 이해하기 쉬운 표현으로 바꿨습니다. 민법에서 어떤 행위를 촉구 하다는 의미로 자주 쓰이는 '최고'(催告)도  알기 쉬운 용어로 대체했습니다. 이 개정안은  지난해 10월 국회에 제출됐지만,  다른 법안들에 밀려 방치돼 이달말 19대 국회 임기가 끝나면 자동 폐기될 운명에 처했습니다.<인터뷰> 김재형(서울대 법학전문대학원 교수) : ""(민법은) 기본적인 생활관계를 규율하는 법입니다. 국민들이 쉽고 정확하게 이해할 수 있어야 합니다."" 민법 개정안이  19대 국회에서 폐기되면 기약 없는 20대 국회 통과를 위해  다시 처음부터 지난한 입법 과정을 거쳐야 합니다. KBS 뉴스 홍혜림입니다.홍혜림기자 (newshong@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-05-14,0
0000118553,437,JTBC,'임을 위한 행진곡' 제창 놓고 혼선…보훈처 긴급회의,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=437&aid=0000118553,798,88,"[앵커]'임을 위한 행진곡'을 5·18 광주민주화운동 기념식에서 제창하느냐의 문제 올해도 기념식을 나흘 앞둔 오늘(14일)까지 혼선이 거듭되고 있습니다. 국가보훈처가 오늘 긴급회의를 열었고 내일도 또 열기로 했습니다. 과연 이게 몇번씩 회의를 해야할 정도로 그렇게 어려운 문제일까요.박성훈 기자가 전해드립니다.[기자]국가보훈처가 토요일 주요 간부들을 불러 긴급 회의를 열었습니다.5·18 광주민주화운동 기념식의 '임을 위한 행진곡' 제창 문제와 기념곡 지정 여부 등을 논의하기 위해서입니다.대통령이 어제 국가보훈처에 재검토를 지시한 데 따른 겁니다.논의의 핵심은 2가지입니다.먼저, '임을 위한 행진곡'을 기념곡으로 지정하는데 필요한 법적 근거를 어떻게 마련할 것인가입니다.일반적인 곡을 정부 기념식의 곡으로 정하는 법적 근거가 현재는 없습니다.5·18 기념곡을 별도로 만드는 방안도 추진됐지만 무산된 바 있습니다.제창을 허용하는 문제도 논란거리입니다.일반곡은 기념식에서 합창을 하는 것이 맞고 제창을 하는 것은 규정 위반이라는 것이 보훈처의 기존 입장이었습니다. 보훈처는 필요하면 법 조항이나 규정을 보완할 방침입니다. 야당은 물론 여당 내부에서도 보훈처가 지나치게 경직돼 있으며 유연하게 대처해야 한다는 지적이 나오고 있습니다.보훈처는 내일도 회의를 열고 해법을 모색할 예정입니다.박성훈▶ JTBC 뉴스 공식 SNS [트위터] [페이스북] [카카오스토리] [유튜브]▶ JTBC 뉴스는 여러분의 생생한 제보를 기다립니다.  Copyright by JTBC, DramaHouse & JcontentHub Co., Ltd. All Rights Reserved. 무단 전재 및 재배포 금지",2016-05-14,0
