newsid,oid,newspaper,title,link,comment,likeit,content,date,category
0010329598,056,KBS 뉴스,"北, 김정일 당사업 시작 기념 보고대회…“김정은 결사옹위”",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010329598,15,3,"북한은 김정일의 노동당 사업 시작 52주년 기념일을 하루 앞두고 중앙보고대회를 열어 김정은에 대한 절대적 충성을 강조했다.   최룡해 당 중앙위 부위원장은 오늘(18일)평양인민문화궁전에서 열린 보고대회에서 ""원수님(김정은)을 절대적으로 신뢰하고 따르며 정치사상적으로 목숨으로 결사옹위해야 한다""고 촉구했다고 조선중앙TV가 방송했다. 또 ""원수님을 유일 중심으로 하는 전당의 사상의지적 통일과 단결을 반석같이 다지며 당의 유일적 영도 밑에 전당, 전국, 전군이 하나와 같이 움직이고 당의 결정과 지시를 결사관철하는 혁명적 기풍을 세워 나가야 한다""고 덧붙였다.    최 부위원장은 ""전체 당원들과 인민군 장병들, 인민들은 충정의 200일 전투에서 만리마 속도 창조의 불길을 세차게 지펴 올림으로써 국가경제발전 5개년 전략 수행을 위한 돌파구를 기어이 열어제껴야 한다""고 독려했다.   보고대회에는 김영남 최고인민회의 상임위원장, 황병서 군 총정치국장, 최룡해·최태복·김기남·리수용 당 중앙위 부위원장, 박봉주 내각 총리, 박영식 인민무력부장 등 당·정·군 간부들이 대거 참석했다.   김정은은 5년 단위 꺾어지는 해를 뜻하는 정주년이었던 지난 2014년 50주년 행사에 참석한 이후 지난해에 이어 올해도 보고대회에 불참했다.   북한은 김정일이 22세 때인 1964년 3월 김일성대학을 졸업하고 같은 해 6월 19일부터 당 사업을 시작했다며 매년 이날을 기념하고 있다.고은희기자 (ginger@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-18,0
0010329571,056,KBS 뉴스,[앵커&리포트] 개헌 논의 활발…당적 불문 개헌모임 추진,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010329571,119,19,"<앵커 멘트> 20대 국회 시작과 함께 개헌 논의가 활발합니다. 포문을 연 사람은  정세균 국회의장입니다.<녹취> 정세균 (국회의장) : ""지난 30년간 우리 사회의 다양한 변화의 흐름들을 수용하고, 앞으로 대한민국이 나아갈 방향을 담아내는 개헌이 돼야 되겠다고 생각합니다."" 정 의장이 대표적 개헌론자인 우윤근 전 의원을 국회 사무총장에 임명하자,  우 총장은 내년 4월 재보궐 선거에 맞춰 국민투표를 하자는 구체적인 시간표까지 제시하면서 분위기를 띄우고 있습니다. 매번 논의에 그쳤던  개헌론이 이번에는  결실을 맺을 수 있을까요? 우정화 기자가 가능성을 들여다봤습니다.  <리포트> 국회의원들의  초당적 개헌모임이 추진되고 있습니다.  지난 19대 국회에서  여야 의원 150여 명이 참여한 개헌모임을 주도했던  더민주 원혜영 의원이  깃발을 들었습니다. 여권 지도부는  국정현안을 모두 삼켜버릴 수도 있는  파괴력 때문에 당장 개헌 공론화에는 소극적입니다.<녹취> 정진석(새누리당 원내대표) : ""다만 개헌논의는 그야말로 정치인들 몇몇이 주도하는 개헌논의는 과거로볼? 필패하고 말았습니다. "" 현재 권력인 대통령과 미래 권력인 유력 대선주자들간의 공감대가 없는 한  개헌 논의는 진전이 어렵습니다. 박근혜 대통령은  연초 언론사 보도국장 간담회에서 개헌을 하게 되면 모든 관심이 개헌으로 집중돼  경제를 살리기 어려워 진다며  부정적인 입장을 밝힌 바 있습니다. 그런데도 정치권에선 4년 중임 대통령제나 내각제, 이원 집정부제 도입 등 권력구조 개편을 위한  개헌 구상들이 잇따라 거론되고 있습니다. 5년 단임 대통령제로는  더 이상 안정적인 국정운영과  정책 성과를 기대할 수 없다는 범국민적 공감대 속에 개헌은 올 하반기 정국을 달굴 가장 뜨거운 이슈가 될 전망입니다. KBS 뉴스 우정화입니다.우정화기자 (jhw01@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-18,0
0010329564,056,KBS 뉴스,북한도 장마 비상…피해 대책 마련 분주,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010329564,16,3,"<앵커 멘트> 지난해 장마 때  엄청난 피해를 본 북한은 이번 장마를 앞두고  긴장하는 모습이 역력합니다. 특히  김정은 유일 영도체계를  선포한 올해는  진행 중인  역점 사업들이 많아, 작업장마다  장마 피해를 예방하자는 선전전에도 열을 올리고 있습니다. 보도에  고은희 기자입니다. <리포트> 흙탕물이 삼켜버린 도로에, 폭격을 맞은 듯 외벽이 와르르 무너져내린 6층 아파트까지. 북한은 지난해 8월 한달에만  나선시와 함경도 등에서 110여 명의 사망자와  만 5천 명에 이르는  이재민이 발생했습니다.<녹취> ""장마철 피해를 막기 위한 대책을 철저히 세우자!"" 당 대회를 통해 김정은 유일영도체계를 선포한 올해 북한은 서둘러 장마 대책 마련에 나섰습니다. 특히 평년보다 더 많은 강수량이 예상된다며 농업에서부터 탄광과 건설장 등 모든 분야에서  예방 대책을 철저히 세우라고 독려하고 있습니다. 농장에선 물도랑을 깊게 파는 등 호우 예방책 마련에 착수했고,  평양 려명거리 건설장에선 자재와 설비를 비바람 피해에 대비해 점검하고 있다고 선전하고 있습니다. 당 기관지도  탄광의 배수시설에서부터  해안가의 제방 보수에 이르기까지 장마 대비 상황을 연일 전하고 있습니다.<녹취> 리영남(북한 기상수문국 부원) : ""위대한 수령들의 유훈 관철전, 당 정책 옹위전임을 깊이 명심하고 장마철 피해 대책 철저히 (세워야 합니다.)"" 대북 제재에 맞서 200일 전투에 총력을 쏟고 있는 가운데 장마 때문에  김정은의 역점사업이 훼손되지 않도록 북한이 그 어느 해보다 각별히 신경을 쓰고 있는 것으로 보입니다. KBS 뉴스 고은희입니다.고은희기자 (ginger@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-18,0
0000861441,052,YTN,김희옥-정진석 내일 회동…기로에 선 당 정상화,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861441,11,2,"[앵커] 새누리당 정진석 원내대표가 내일 탈당파 의원들의 일괄 복당 결정 이후 칩거에 들어간 김희옥 혁신비대위원장을 찾아가 당무 복귀를 요청합니다. 친박계의 대응 기류가 확전 자제 쪽으로 흐르는 가운데 김 위원장과 정 원내대표의 회동을 계기로 당이 정상화 국면으로 접어들지 주목됩니다. 보도에 구수본 기자입니다. [기자] 새누리당 김희옥 혁신비대위원장과 정진석 원내대표가 회동합니다. 정 원내대표는 비대위에서 탈당파 의원들의 일괄 복당이 전격적으로 결정되자 칩거에 들어간 김 위원장을 찾아갈 예정입니다. 앞서 김 위원장은 정 원내대표가 회의 석상에서 표결을 거부하는 건 범죄라고 발언한 데 대해 모욕감을 느낀 것으로 전해졌습니다. 정 원내대표는 이번 만남에서 김 위원장에게 사과하고, 당무 복귀를 요청할 계획입니다. 당 안팎에서는 정 원내대표의 사과 방문을 이미 한 차례 거절했던 김 위원장이 회동 요청을 받아들인 만큼 심경 변화가 있는 게 아니냐는 관측이 나오고 있습니다. 친박계 역시 정 원내대표의 사퇴까지 요구하던 초반 격앙된 기류에서 한발 물러나는 모습입니다. 친박계 맏형인 서청원 의원이 비대위 결정을 따라야 한다는 견해를 밝히고, 최경환 의원도 무언으로 이를 뒷받침하는 모양새를 취하자 수위 조절에 들어갔다는 분석이 나옵니다. 다만, 지상욱 대변인은 이번 면담은 말 그대로 면담이고 사과를 수용할지는 별개의 문제라며 신중한 반응을 보였습니다. 김 위원장이 정 원내대표가 내민 손을 잡아줄지 관심이 쏠리는 가운데 이번 회동이 새누리당 내홍 사태의 분수령이 될 것으로 보입니다. YTN 구수본[soobon@ytn.co.kr]입니다. ▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0000861440,052,YTN,"野 ""여당 내분, 고스란히 국민에 피해""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861440,37,5,"야당은 유승민 의원 등 탈당파의 복당을 둘러싼 새누리당 내분 사태에 대해 여당이 빨리 수습하고 민생 업무에 복귀해야 한다고 촉구했습니다. 더불어민주당 기동민 원내대변인은 집권 여당이 국민은 안중에 없어 보인다며 내부에서 절제 있게 논의해야 할 과제가 불거져 국정 현안 조율이 아무것도 안 되고 있고 당·정·청 회의도 취소돼 피해는 고스란히 국민에게 돌아간다고 밝혔습니다. 국민의당 이용호 원내대변인도 새누리당 친박과 비박 간 다툼이 점입가경이라며 여당과 청와대가 또다시 주도권 다툼을 벌여 민생을 외면하는 건 국민을 기만하는 구태의 산물이고, 국민을 향한 배신의 정치라고 지적했습니다.▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0000861463,052,YTN,北 올해 예년보다 심한 장마올 듯…식량난 가중 우려,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861463,9,2,"[앵커] 북한이 올해 예년보다 더 심각한 장마가 닥칠 것으로 예상됩니다. 식량 부족 국가로 지정된 북한이 대북 제재로 인한 경제난에 올해 또다시 장마 피해까지 겹치면 식량난은 더욱 심각해질 것으로 보입니다. 보도에 김세호 기자입니다. [기자] 북한은 지난해 집중호우로 100명이 숨졌고, 이재민 만4천여 명이 생겼습니다. 북한 기상 당국은 올해 북한에 닥칠 장마로 어느 때보다 많은 강수량이 예상된다고 밝혔습니다. [리영남 / 북한 기상수문국 : 전국적으로 초속 15m 이상의 매우 강한 바람이 불고 또 일부 지역에서는 폭우도 내리기 시작했습니다. 앞으로 장마가 시작되기 전까지 이러한 큰비 과정들이 여러 차례 나타날 것으로 예상됩니다.] 북한은 이 때문에 200일 속도전의 하나로 장마 피해 대책을 위한 노력을 독려하고 있습니다. 노동신문 등 각종 매체를 통해 근로자들이 농촌 지역의 제방과 방조제 보수에 연일 성공하고 있고, 탄광 지역에서도 장마철에 대비해 목표 생산량에 차질없이 준비해 나가고 있다는 점을 대대적으로 선전하고 있습니다. 하지만 당 대회 전후로 70일 전투와 이후 200일 전투에 지친 주민들이 빈약한 기술력으로 효과적으로 대비하고 있는지는 의문입니다. [조봉현 / IBK 경제연구소 수석연구원 : 북한은 관개수로에 대한 정비도 안 돼 있고, 산에 나무도 없어서 비가 100㎜만 와도 바로 피해로 이어질 수 있는 심각한 상황입니다.] 올여름 비 피해까지 겹치면 식량 부족 국가로 지정된 북한의 식량난은 한층 심각해질 것으로 보입니다. 북한 당국은 올해 수입하거나 국제 지원으로 메워야 할 식량 부족분이 70만 톤에 이르지만, 2만3천 톤을 확보하는 데 그쳤습니다. 지난해 상반기 가뭄과 8월 함경북도 지역의 홍수 피해에 따른 작황 부진 때문입니다. 그렇지 않아도 핵 개발 등에 따른 대북 제재로 국제사회에서 고립된 북한에 또 다른 걸림돌이 생겼습니다. YTN 김세호입니다.▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0000861473,052,YTN,군수품 수송에도 드론 뜬다!…올해 안 실전 배치,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861473,18,1,"[앵커] 무인비행체인 '드론'의 쓰임새가 날이 갈수록 다양해지고 있는데요. 군이 각종 군수물자를 운반하는데 드론을 적극적으로 활용하기로 하고, 올해 안에 실전 배치하기로 했습니다. 보도에 권민석 기자입니다. [기자] 드론이 15㎏의 물이 든 상자를 들고 날고 있습니다. 잠시 뒤 목표 지점에 정확하게 상자를 내려놓습니다. 군수품 수송용 드론으로 한 번에 최대 20㎏을 들어 올릴 수 있고, 최장 비행 거리는 5㎞입니다. 프로펠러 6개인 드론의 체공 시간은 약 30분으로, 지상에서 약 500ｍ 상공까지 올라갈 수 있습니다. 원격조종으로 드론에 설치된 카메라를 통해 지상 상황도 살필 수 있습니다. 군수품 수송용 드론은 육군이 항공대와 공동으로 개발하고 있습니다. [김현종 / 육군 정책차장 : 우리 육군에서는 창의성과 첨단 과학기술을 적용해 혁신적 국방 가치를 창출하는 창조 국방 추진을 위해 적극적으로 노력하고 있습니다.] 드론은 유사시 고립된 부대에 식량을 비롯한 각종 보급품을 나르는 역할을 합니다. 또 재난·재해가 발생했을 때 민간 구호물자 수송에도 유용할 것으로 육군은 기대하고 있습니다. 육군은 올해 안에 군수품 수송용 드론 시제기를 도입해 운용 시험을 거쳐 실전 배치할 계획입니다. YTN 권민석입니다.▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0000861499,052,YTN,내일 김희옥·정진석 회동…與 정상화 기로,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861499,0,0,"탈당파 의원들의 일괄 복당 결정 이후 칩거에 들어간 새누리당 김희옥 혁신비대위원장과 정진석 원내대표가 내일 회동합니다. 정 원내대표는 내일 오전 10시 김 위원장의 서울 강남구 자택 인근에서 김 위원장을 만나 복당 논의 과정에서 거친 발언을 한 데 대해 사과하고 당무에 복귀해달라고 요청할 예정입니다. 지상욱 대변인은 이와 관련해 내일 면담은 말 그대로 면담이라며 김 위원장이 정 원내대표의 사과를 받아들인다는 의미는 아니라고 말했습니다. 탈당파 일괄 복당 결정에 강력히 반발하던 친박계가 확전을 자제하는 방향으로 가닥을 잡은 가운데 어제 정 원내대표의 자택 방문을 거절했던 김 위원장이 면담 일정을 잡으면서 내일이 새누리당 내홍의 분수령이 될 것으로 전망됩니다.▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0000861498,052,YTN,"원혜영 ""여야 모든 의원에게 개헌 모임 합류 요청""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=052&aid=0000861498,4,1,"20대 국회 개원 직후 개헌론이 불거진 가운데 더불어민주당 원혜영 의원이 여야 의원 모두에게 '개헌 추진 의원 모임'에 합류해달라고 요청하기로 했습니다. 19대 국회에서도 개헌 추진 모임을 주도했던 원 의원은 19대 때 154명이 참여했던 모임인데 그동안 했던 일을 보고도 드리고 관심 있는 분은 새롭게 참여해달라고 부탁하는 서한을 다음 주 의원 3백 명 모두에게 보내려 한다고 말했습니다. 서한에는 19대까지 논의돼온 개헌 추진 상황과 현 시점에서 개헌의 필요성, 참여를 당부하는 메시지가 포함될 것으로 보입니다. 원 의원은 지난 15일에는 새누리당 친박계 좌장인 서청원 의원도 따로 만나 모임 합류를 요청했다고 전했습니다. 이에 대해 서 의원은 그동안 깊게 생각을 안 해봤다며 다른 의원들 의견도 들어보고 생각해보겠다고 답한 것으로 알려졌습니다.▶ 박유천, 과거 발언 화제 ""'아름다움'에서 연상되는 것은…""▶ 美 올랜도 테러 당시 클럽 화장실 영상 공개[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]",2016-06-18,0
0010329556,056,KBS 뉴스,"정진석·김희옥, 내일 회동…여당 내홍 분수령",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=056&aid=0010329556,2,0," 당 혁신비대위의  탈당파 일괄 복당 결정에 반발해 거취 문제까지 고민하겠다며 당사를 떠난 김희옥 위원장. 일부 비대위원들의 압박과  '범죄 행위' 운운하는 거친 발언 등에  불만을 토로하며 사흘째 칩거를 이어가고 있습니다.<녹취> 지상욱(새누리당 대변인/어제) : ""그 상황과 관련해서 '정말 참담했다'라고 말씀하셨습니다. 본인이 생각하시는 당내 민주주의는 이런 게 아니다라고 말씀하셨습니다."" 정진석 원내대표는 내일(19일) 오전 김 위원장을 만나 문제 발언 등에 대해 거듭 사과하고 당무 복귀를 설득할 계획입니다. 김 위원장이 사과를 수용하고 당무 복귀를 결정하면 새누리당 내홍은  수습 국면으로 넘어갈 가능성이  높습니다. 반면, 김 위원장이  사과를 거부하고, 사퇴 의사를 밝히면,  혁신비대위가 와해되면서  새누리당의 분란은  제2의 유승민 사태로 비화되며  걷잡을 수 없이 확대될 수 있습니다. 정 원내대표는 리더십에 상처를 입은 김 위원장의 당무 복귀 명분을 담을 수 있도록 사과의 수위를 높이기 위해 고심 중인 것으로 전해졌습니다. 친박계는  일단 내일(19일) 회동 결과를 지켜보겠다며,  추가 입장 표명을 자제했습니다. 탈당파 일괄 복당 결정으로 촉발된 새누리당 내홍 사태가  수습과 확전의 기로에 섰습니다. KBS 뉴스 김지숙입니다.김지숙기자 (jskim84@kbs.co.kr)▶ [저작권자ⓒ KBS 무단복제-재배포 금지]",2016-06-18,0
