newsid,oid,newspaper,title,link,comment,likeit,content,date,category
0003170034,023,조선일보,"北, 국제 노동절 맞아 &quot;김정은 정권 결사 옹위하고 반미 대결전 승리 위해 뭉칠 것&quot;촉구",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=023&aid=0003170034,15,2,"연합뉴스1일 국제 노동절을 맞아 북한이 전체 근로자들에게 김정은 국방위원회 제1위원장에 충성하고 반미(反美) 대결전의 최후 승리를 위해 뭉칠 것을 촉구했다.이날 조선중앙통신은 “5·1절 126돌 기념 중앙보고대회가 김정숙평양제사공장에서 진행됐다”며 행사에 박봉주 내각 총리, 최룡해 노동당 비서, 양형섭 최고인민회의 상임위원회 부위원장 등이 참석했다고 보도했다.박봉주는 보고를 통해 “한손에는 총을, 다른 한손에는 망치와 낫과 붓을 억세게 틀어쥐고 생산과 건설에 박차를 가하라”며 “세상에는 나라도 많고 나라마다 근로자들은 많지만 우리 근로자들처럼 희세의 천출위인들의 품속에서 인간의 자주적인 존엄을 떨치며 보람차고 긍지높은 삶을 누리는 근로자들은 그 어디에도 없다”고 주장했다.그는 또 ""김정은 동지는 조선(북한)의 운명이고 미래이며 백두산 대국의 영원한 승리의 상징""이라고 찬양하며 “무분별한 북침 핵전쟁책동에 미쳐 날뛰면서 감히 온 겨레의 삶과 운명이 전부이시고 찬란한 미래이신 우리의 눈부신 선군태양을 가리워 보려고 발광하는 미제와 괴뢰 역적패당에게 무자비한 철추를 내리는 멸적의 투지”를 강조했다.중앙통신은 당과 정부의 고위 간부들이 북한 전역의 기업소와 공장, 농장 등을 방문해 근로자들을 격려했다고 덧붙였다.한편 노동당 기관지 노동신문도 이날 사설을 통해 ""전체 노동계급과 농업 근로자, 지식인들은 일편단심 원수님에 대한 절대적인 충정을 지니고 원수님의 사상과 권위, 업적을 결사 옹위해야 한다""고 밝혔다.[오로라 기자 aurora@chosun.com][조선닷컴 바로가기]- Copyrights ⓒ 조선일보 & chosun.com, 무단 전재 및 재배포 금지 -",2016-05-01,0
0008372699,001,연합뉴스,"朴대통령, 내일 이란 '권력자' 하메네이 면담…경제·북핵 외교(종합)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008372699,11,3," [연합뉴스TV제공]로하니 대통령과 정상회담…양자협력 규정하는 조약·협정·MOU 체결양국 전통무술 공연·한국문화 체험전 등 문화외교현지 'IRAN 신문' 인터뷰로 대북 압박…""진정성 갖고 협상과정 복귀해야""    (테헤란=연합뉴스) 정윤섭 이광빈 기자 = 이란을 국빈 방문 중인 박근혜 대통령이 2일(현지시간) 아야톨라 알리 하메네이 이란 최고지도자(Supreme Leader)를 만난다.    박 대통령은 1962년 양국 수교 이래 우리 정상 중 54년 만에 처음으로 이란을 방문했으며, 하메네이 최고지도자와의 면담은 양국 관계 발전을 위한 상징적인 계기가 될 것으로 보인다.    하메네이 최고지도자는 이란 혁명을 이끈 아야톨라 루홀라 호메이니의 뒤를 이은 후계자로 신정(神政) 일치 국가인 이란에서 절대권력을 보유한 통치권자다.    이란에서 종신직인 최고지도자는 국가, 정치, 종교의 최고 권력자로 국가지도자운영회의에서 선출된다. 최고지도자는 국가지도자운영회의(Assembly of Experts)와 협의 하에 국가 최고정책 결정 및 집행감독권, 국민투표 선포권, 전쟁선포 및 동원권, 대통령 인준·해임권을 행사하며 헌법수호위원회 일부 위원, 사법부 수장, 합참의장, 이슬람혁명수비대장 등에 대한 임면권을 보유하고 있다.박 대통령, 히잡쓰고 테헤란 방문    (테헤란=연합뉴스) 이상학 기자 = 이란을 국빈 방문하는 박근혜 대통령이 1일 오후(현지시간) 테헤란 메흐라바드 공항에 도착, 스카프의 일종인 '히잡(hijab)'을 착용하고 의장대를 사열하고 있다. 박 대통령의 히잡 착용은 양국 관계 발전을 도모하고 이슬람 방문국의 문화를 존중하는 차원에서 이뤄진 것으로 알려졌다.      청와대는 양국 외교 및 경제관계를 돈독히 하기 위해 하메네이 최고지도자와의 면담에 공을 들여왔다. 지난 1월 서방의 대(對)이란 경제 제재 해제 이후 가장 먼저 이란을 방문한 시진핑(習近平) 중국 국가주석도 하메네이와 회동한 바 있다.     청와대는 ""박 대통령은 이란의 가장 높은 성직자인 '아야톨라' 지위를 가진 하메네이 최고지도자와의 면담에서 한·이란 양자관계 발전 방안에 대한 의견을 큰 틀에서 교환할 예정""이라고 말했다.    또한, 박 대통령은 하메네이와의 면담에 앞서 2일 오전 하산 로하니 대통령과 1시간 15분간 정상회담을 갖는다.    청와대는 정상회담에서 ▲ 양국 간 교역·투자 정상화를 위한 기반 조성 ▲ 전통적인 협력 분야인 인프라 및 에너지 분야에서의 협력 확대 ▲ 신성장 동력 분야인 보건·의료·문화·ICT 등에서의 새로운 협력사업 모색 등 한·이란 간 실질협력 강화 방안에 관한 의견이 교환될 예정이라고 밝혔다.     박 대통령은 정상회담이 끝난 뒤 로하니 대통령과 법무·문화·교육·과학기술·산업·보건·금융 등 다양한 분야에서 양자 협력관계를 규정하는 내용의 조약·협정 및 양해각서(MOU)에 서명할 예정이다.     청와대는 ""조약·협정 및 MOU가 서명되면 관련 분야의 협력사업 추진에 추동력이 부여될 것""이라고 기대했다.      특히 박 대통령이 하메네이 최고지도자와의 면담 및 로하니 대통령과의 정상회담을 통해 북한의 핵 개발 및 실험에 대해 압박을 가할 것으로 보인다.    앞서 박 대통령은 1일 이란의 국영 'IRAN 신문'과의 서면인터뷰에서 ""북한이 핵개발이 아닌 국제사회와의 협력만이 자신들이 원하는 안정과 번영도 가능하다는 점을 하루속히 깨닫기를 바란다""며 ""이를 위해 이란과도 긴밀하게 협조해 나가기를 기대한다""고 말했다.밝은 표정의 박 대통령      (테헤란=연합뉴스) 이상학 기자 = 이란을 국빈 방문하는 박근혜 대통령이 1일 오후(현지시간) 테헤란 메흐라바드 공항에 도착, 스카프의 일종인 '히잡(hijab)'을 착용하고 관계자와 대화를 하고 있다. 박 대통령의 히잡 착용은 양국 관계 발전을 도모하고 이슬람 방문국의 문화를 존중하는 차원에서 이뤄진 것으로 알려졌다.     또한, ""북한이 위협이나 도발이 아닌 진정한 의미의 협상을 통해 핵문제 해결 과정에 나올 수 있도록 가능한 모든 노력을 해 나가고 있다""고 강조했다.     이와 함께 박 대통령은 2일 저녁에는 양국 간 문화 교류 강화 및 양국 국민 간 이해 증진을 위해 문화 행사에 참석한다.      박 대통령은 양국 전통음악 협연 및 전통 스포츠인 한국의 태권도와 이란의 전통 스포츠인 주르카네이 시연으로 구성된 문화공연을 관람한다.     또한, 한복·한식·한지를 주제로 한 기획전인 '전통문화 콘텐츠 전시·체험전'도 참관할 예정이다.     lkbin@yna.co.kr▶ [핫클릭] ""김밥 옆구리 터져도 즐거워""…이란서 K-푸드 첫 선▶ [핫클릭] ""간접흡연이 자살 생각 1.4배 높인다""▶ [현장영상] 난폭운전에 '급제동'으로 보복…둘 다 입건<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-05-01,0
0002695959,032,경향신문,총선 후…‘쇼맨십 국정’만 늘었다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695959,36,35,"ㆍ박 대통령 “골프 자유” 말 떨어지기 무섭게…유일호 부총리, 재계와 라운딩유일호 부총리 겸 기획재정부 장관은 지난달 30일 경제단체장과 수도권의 한 골프장에서 4시간 동안 골프행사를 열었다. 허창수 전국경제인연합회 회장, 박용만 대한상공회의소 회장, 강호갑 중견기업연합회 회장 등이 참석했다. 이날 ‘골프회동’에 대해 기재부는 “공직자 골프가 금지된 것이 아니라는 대통령님 말씀의 취지에 따라 이뤄진 것”이라고 밝혔다. 박근혜 대통령이 지난달 26일 언론사 편집·보도국장과의 간담회에서 “(공직자들이 골프를) 좀 자유롭게 했으면 좋겠다”고 말한 뒤 전격적으로 행사를 잡은 것이다.하지만 대규모 기업 구조조정과 대량 실업을 앞둔 상황에서 경제수장과 재계대표들이 골프회동을 한 것은 썩 바람직한 모양새가 아니라는 지적이 나왔다. 이를 의식한 듯 유 부총리는 라운딩 뒤 영릉(세종대왕릉)을 방문했고, 주변 한식당에서 오찬을 했다. 기재부는 보도자료를 통해 “영릉 방문을 통해 세종대왕의 창조경제 정신을 확인했고, 한식당 오찬을 통해 K푸드의 가능성을 확인했다”고 설명했다.4·13 총선 패배 이후 정부·여당의 지지도가 눈에 띄게 하락하면서 ‘보여주기식’ 행사나 발표가 부쩍 늘어났다. 가습기 살균제 피해 대책을 비롯해 일자리·신산업 대책, 임시공휴일 지정 등을 1주일 새 쏟아냈다. 대통령의 한마디에 서둘러 방침을 바꾸거나, 홍보 강화 지시에 ‘알맹이’ 없는 발표를 부풀린 것이다.지난달 27일 있었던 ‘청년·여성 일자리 대책’ 발표가 대표적이다. 정부가 선거 이전부터 예고해온 대책이지만 중소기업 청년 인턴제로 일하는 청년 5만명 중 정규직으로 채용된 ‘선착순 1만명’에 한해 2년간 근무하면 ‘1200만원+α’의 통장을 만들어준다는 것 이외에는 눈에 띄는 게 없었다. 내용이 빈약하다 보니 취업정보망인 ‘워크넷’을 이용하기 쉽도록 개편한다는 발표도 포함됐다. 이를 두고 “당연히 해야 할 일이 대책이냐”(김유선 한국노동사회연구소 선임연구위원)는 혹평도 나왔다. 하지만 대책 발표를 앞두고 관계부처 사전 합동브리핑, 개별부처 백브리핑, 공식발표 등 3차례나 행사를 열었다.또 28일 발표한 ‘신산업 투자와 구조조정을 통한 산업개혁 방안’의 경우 ‘신산업’에 대한 개념 규정조차 하지 못한 채 성급하게 발표했다. 기존 ‘신성장’ 산업에 주던 연구·개발(R&D) 공제를 ‘신산업’ 분야로 바꾸고 대기업과 중견기업에만 세액공제율을 10%포인트 더 높여주겠다는 것이 핵심이다. 대·중소기업 격차 문제나 산업 재편 등은 거론조차 하지 못했다. 기재부가 “산업구조를 전면 개편할 획기적인 정책이 나올 것”이라며 일주일 전부터 홍보하던 것에 비하면 ‘알맹이’가 없었다는 평이 나왔다.6일 임시공휴일 지정도 뒷말을 낳았다. 기재부는 “34개 공공기관이 소속 연수원 숙박시설을 실비 개방한다”고 밝히면서 원래 수익사업을 위해  민간에 개방해온 국민연금관리공단의 제천 청풍리조트도 포함시켰다. 6일엔 고속도로를 무료 이용토록 했지만 일부 도로는 통행료 손실분을 지방자치단체가 메꿔야 한다. 생색은 정부가 내고 부담은 지자체와 국민이 지는 셈이다.환경부는 박 대통령이 ‘철저 조사’를 지시한 다음날인 지난달 29일 “가습기 살균제로 인한 피해 인정 범위를 폐 이외 질환으로 확대하겠다”고 밝혔다. 3~4년 전부터 폐 이외 질환에 대한 영향을 인정하라는 지적을 줄곧 외면해오다 대통령 발언에 바로 태도를 바꾼 것이다.정부 부처의 한 관계자는 “총선 이후 외부 홍보를 강화하라는 압박 탓에 예전 같으면 단순 보도자료로 취급할 내용들도 굳이 브리핑을 열고 무리한 홍보를 하게 된다”고 말했다.<박병률·김기범 기자 mypark@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0002695952,032,경향신문,박 대통령 ‘루사리’ 쓰고 이란 ‘하메네이’ 만난다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695952,3,0,"ㆍ2일 한·이란 첫 정상회담도박근혜 대통령이 1일(현지시간) 이란 테헤란에 도착했다. 비 이슬람권 여성 정상으로서는 처음 이란을 방문한 박 대통령은 히잡의 일종인 ‘루사리’를 착용한 채 전용기에서 내렸다. 1962년 수교 이후 첫 방문에서 아야톨라 알리 하메네이 최고지도자와 면담도 갖는다.박 대통령은 3일까지 사흘간의 국빈 방문 일정 동안 서방 경제제재 해제 이후 중동의 마지막 블루오션으로 급부상한 이란을 상대로 세일즈외교에 집중할 것으로 보인다.박 대통령은 2일 하산 로하니 대통령과 정상회담을 갖고 양국 간 교역·투자 정상화를 위한 기반 조성, 인프라 및 에너지 분야에서의 협력 확대, 한반도 및 중동 정세에 관해서도 의견을 교환할 예정이다.이어 하메네이 최고지도자와 면담을 갖고 양국관계 발전방안을 논의한다. 하메네이는 이란 혁명을 이끈 아야톨라 루홀라 호메이니의 후계자로 신정일치 국가인 이란에서 절대권력을 보유하고 있다. 박 대통령은 1일 보도된 현지 일간지 ‘이란’과의 서면인터뷰에서 “향후 외교장관 회의 정례화를 비롯해 고위 정치 레벨에서의 교류 확대는 물론, 양국 산업장관을 대표로 하는 한·이란 경제공동위 활성화를 통해 경제협력 가속화에도 도움이 되길 바란다”고 밝혔다.박 대통령은 역대 최대인 236명의 경제사절단과 이란을 방문했으며 사절단에는 최태원 SK그룹, 권오준 포스코, 조양호 한진그룹, 구자열 LS그룹 회장 등 대기업 총수들도 포함됐다.<테헤란 | 이용욱 기자 woody@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0008372696,001,연합뉴스,"김종인-박지원 지난달 회동…金, 朴에 &quot;正道로 가자&quot; 당부(종합)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=001&aid=0008372696,32,11,"지난달 22일 조찬회동…차기 국회의장 얘기 오간듯朴 ""의례적인 대화…정치적 비중있는 내용 없었다""    (서울=연합뉴스) 류지복 기자 = 더불어민주당 김종인 비상대책위 대표와 국민의당 차기 원내대표로 추대된 박지원 의원이 4·13 총선이 끝난 후 식사 자리를 함께 한 것으로 알려졌다.    조찬을 겸한 이날 회동은 박 의원의 원내대표 합의추대론이 거론되던 지난달 22일 이뤄졌다.    양측에 정통한 야권 관계자는 1일 연합뉴스와의 통화에서 ""두 분 모두 정치 경험이 오래 되다보니 친분이 깊다""며 ""정치적인 의미를 담은 것이 아니라 총선 이후 얼굴이라도 한 번 보자는 취지에서 만난 것""이라고 말했다.    이 관계자는 ""총선 기간에는 서로를 비판하는 대립적 모습으로 비치기도 했지만 두 분 모두 정치 9단이니 '각자 위치가 있으니 다 이해한다'며 크게 개의치 않는다는 입장""이라고 전했다.    김 대표는 이 자리에서 박 의원에게 ""정도(正道)로 가자""는 생각을 강조한 것으로 알려졌다.    국민의당이 총선에서 38석을 얻어 캐스팅보트 정당으로 자리매김했지만 같은 야당으로서 협력할 것은 협력하는 등 두 당이 야권의 정체성을 살려나가는 것이 중요하다는 취지를 밝힌 것으로 해석된다.     항간에서 흘러나오는 것처럼 국민의당이 새누리당과의 거국내각도 검토해볼 수 있다는 식의 자세를 취하면 안된다는 뜻이 담긴 것 아니냐는 해석도 나온다.     이 자리에서는 차기 국회의장과 관련한 대화도 오간 것으로 알려졌다. 박 의원은 범친노(친노무현)인 문희상 정세균 의원이 국회의장을 맡는 것에 대해 부정적 입장인 것으로 알려졌음을 감안하면 이런 얘기가 자연스럽게 나왔을 것으로 보인다.     더민주는 원내 1당인 자당이 국회의장을 맡아야 한다는 입장이며, 이 경우 국민의당의 협조가 필수적이다.     더민주 관계자는 ""정도라는 말에는 원내 1당인 더민주에서 국회의장을 추천하면 국민의당이 그 사람을 밀어줘야지, 사감을 갖고 바라보거나 트릭을 쓰면 안된다는 뜻도 담긴 것 아니겠느냐""고 말했다.    박 의원은 자신의 페이스북 글에서 ""김 대표와 저는 호형호제하는 사이로 오래 전 부터 때때로 만났다""며 ""김 대표가 선거 전에도 만나자는 연락을 줬으나 일정이 맞지 않아 서로 만나지 못했다""고 말했다.    이어 ""지난달 22일 김 대표의 제안으로 조찬을 했으며, 의례적인 대화를 했을 뿐으로 특별히 정치적 비중있는 내용은 없었다""고 설명했다.    jbryoo@yna.co.kr▶ [핫클릭] '고소왕' 강용석 징계받나…서울변회 공식조사 착수▶ [핫클릭] 취객 20여명 길거리 패싸움…경찰 권총 빼들어 공포탄 쐈는데도▶ [현장영상] 난폭운전에 '급제동'으로 보복…둘 다 입건<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",2016-05-01,0
0002695946,032,경향신문,더민주 원내 경선 '친노·친문' 표심을 잡아라,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695946,16,3,"ㆍ‘비주류’ 강창일·이상민·노웅래·민병두·우상호·우원식 도전ㆍ홍영표 불출마로 ‘친노·친문 후보’ 없어…초선 57명도 ‘관건’더불어민주당의 20대 국회 첫 원내대표 경선전이 불붙고 있다. 4선 강창일(64·제주갑)·이상민(58·대전 유성을) 의원과 3선 노웅래(59·서울 마포갑)·민병두(58·서울 동대문을)·우상호(54·서울 서대문갑)·우원식(59·서울 노원을) 의원 등 6명이 출사표를 내고 본격적으로 선거운동에 들어갔다. ‘친노·친문’ 후보가 없는 경선이라 최대 관건은 친노·친문계 표심 향방이 될 것으로 전망된다.후보들은 주말인 1일에도 분주하게 움직였다. 우선 20대 국회 당선자 중 50여명에 이르는 최대 계파인 친노·친문 표심 잡기에 집중했다.친노·친문 진영은 홍영표 의원이 불출마하면서 이번 경선에선 뒤로 물러나 있게 됐다. 홍 의원은 이날 불출마 배경에 대해 “또 친문·비문 간 대립구도가 되는 것이 부담스러웠다”고 말했다. 문재인 전 대표는 최근 홍 의원에게 연락해 출마를 만류한 것으로 전해졌다. 친노·친문계로선 당 대표와 국회의장직, 대선 후보 선출을 놓고 ‘친노가 다 해먹는다’라는 부담을 피하기 위한 ‘1보 후퇴’ 전략으로 읽힌다.후보들 중에선 친노·친문과 가까운 후보로 ‘86그룹’출신 우상호 의원과 고 김근태 상임고문계인 ‘민주평화국민연대’(민평련)의 우원식 의원 정도가 꼽힌다. 설훈·홍익표 의원 등 민평련계 등 10여명은 이날 저녁 비공개 회동을 하면서 세 규합에 나섰다.비주류인 강창일·노웅래·이상민 의원은 국민의당 박지원 원내대표와의 관계에서 자신감을 보인다. 같은 호남·비주류 출신으로서 소통이 용이할 것이란 판단이다. 민병두 의원은 중도 성향 중진급 인사 모임인 ‘통합행동’ 간사로서 통합행동의 영향력을 기대하고 있다.당선자 중 절반인 초선 의원 57명의 ‘마음’도 주목된다. 특정 계파보다는 “후보자 토론회 등을 보고 정하겠다”는 반응이 대다수다. 6명의 후보들은 경선 당일인 4일 과반의 지지를 받은 후보가 없으면 1·2위 간 결선투표를 치르는 방식도 염두에 두고 단일화를 위한 물밑 접촉도 하고 있는 것으로 알려졌다.<박홍두 기자 phd@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0002695947,032,경향신문,‘긴장협력’ ‘상호협력’ ‘수평관계’ 새 당·청 색깔은?,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695947,2,1,"이틀 앞으로 다가온 새누리당 원내대표 경선 대진표가 확정됐다. 나경원(56·서울 동작을)·유기준(57·부산 서구동구) 의원과 정진석(56·충남 공주부여청양) 당선자 등 4선 중진들의 ‘3파전’이다.이번 원내대표는 ‘여소야대’인 20대 국회 첫 원내 사령탑으로서 ‘협치의 얼굴’, 총선 참패 이후 당 쇄신을 이끌 ‘혁신의 얼굴’, 내분을 수습할 ‘화합의 얼굴’이 돼야 해 정치적 위상이 그만큼 높다. 원내대표 선출 결과는 여당이 박근혜 대통령 임기 후반기 레임덕의 ‘가속 페달’이 될지, ‘방지턱’이 될지에도 영향을 미칠 것으로 보인다.나 의원과 정 당선자는 당 차기 원내대표 후보등록 마감일인 1일 나란히 국회 정론관에서 출마를 선언했다.이날 오전 기자회견을 연 나 의원은 “서울지역 유일 4선 의원으로서 민심을 되돌아오게 할 적임자”라며 “보수정당에서 여성 원내대표를 선출하는 것 자체가 개혁의 상징이 될 것”이라고 밝혔다. 러닝메이트인 정책위의장 후보로는 김재경 의원(55·경남 진주을)이 나섰다.정 당선자와 김광림 의원(68·경북 안동·3선)조도 이날 오후 기자회견을 열고 출마를 공식화했다. 정 당선자는 “청와대와 집권당에 새로운 정치적 상상력이 필요한 절체절명의 위기상황”이라며 “위기상황을 협치와 혁신으로 돌파하겠다”고 밝혔다.지난달 28일 출마를 선언한 유 의원도 짝을 이룬 이명수 의원(61·충남 아산갑·3선)과 후보등록을 마쳤다. 나경원·김재경조는 ‘수도권-영남권’ 조합에 비박계 중립 성향이다. 정진석·김광림조는 ‘충청권-영남권’에 비박계와 범친박계 조합이고, 유기준·이명수조는 ‘영남권-충청권’에 친박 유 의원과 자유선진당 출신 중립 성향의 이 의원이 손을 잡은 경우다.세 후보 모두 당·청 관계의 변화를 말하지만, 온도는 다르다. 정 당선자와 나 의원은 각각 ‘수평’, ‘긴장’이라는 표현을 동원하지만, 유 의원은 ‘협력’이라는 표현을 자주 사용한다. 정 당선자는 ‘수평적 당·청 관계’를 최우선으로 내세우고 “청와대가 일방 지시하는 관계는 더 이상 지속될 수 없다”고 했다. 나 의원은 당·청을 ‘수레의 두 바퀴’에 빗대 “민심은 가감 없이 전달하는 진정한 협력관계”를 말했다. 앞서 나 의원은 이를 ‘긴장적 협력’으로 표현했다. 유 의원은 이날 기자들과 만나 “(당·청 간) 협의”, “서로 좋은 쪽으로의 선순환 피드백” 등 ‘상호 협력’ 관계를 강조했다.비박계인 나 의원이나 정 당선자가 선출되면, 박 대통령의 당 장악력이 약화하면서 당·청 관계가 시험대에 놓일 가능성이 높다. 다만 당내 다수인 ‘친박’ 표심이 한쪽으로 기울어 향후 영향력을 발휘할지가 관건이다.<유정인·박순봉 기자 jeongin@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0002695948,032,경향신문,"‘박심’ 사라진 새누리, 단어 자체도 언급 안 해…‘추락’한 당내 영향력",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695948,17,8,"원내대표 경선을 이틀 앞둔 1일 새누리당에서 ‘박심(朴心)’이란 단어가 사라졌다. 박근혜 정부 출범 이후 ‘청와대 뜻이냐, 아니냐’란 ‘박심 논란’은 당내 모든 선거에서 핵심 변수였다. ‘사라진 박심’은 4·13 총선 참패 후 급격히 떨어진 당에 대한 박근혜 대통령의 영향력을 보여주는 단면으로 풀이된다.‘박심’이 늘 승리한 건 아니었지만 단어 자체가 언급되지 않는 것은 이번이 처음이다. 2013년 5월 원내대표 경선에서 당시 최경환 후보는 “청와대로서도 바람이 있을 수 있다”며 ‘박심’을 내세워 당선됐다. 이후 ‘박심’은 2014년 6·4 지방선거 서울시장 후보 경선, 7·14 전당대회 등에서 선거의 한 축을 담당했다. 비박계 유승민 의원이 당선된 지난해 2월 원내대표 경선 때도 상대 후보였던 이주영 의원이 ‘박심’ 후보로 불렸다.박 대통령이 지난달 26일 언론사 편집·보도국장 오찬 간담회에서 “친박을 만든 적 없다”고 선을 그은 것도 ‘박심 실종’에 영향을 미친 것으로 보인다.<박순봉 기자 gabgu@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0002695949,032,경향신문,선 넘은 박지원 '새누리 국회의장' 발언…국민의당 내부서도 비판,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695949,141,44,"국민의당 차기 원내대표인 박지원 의원(74·사진)의 현란한 ‘서커스 정치’를 놓고 당 안팎에서 비판이 나오고 있다.박 의원이 지난달 27일 원내대표로 합의 추대된 직후에는 전략과 협상 능력이 부각되면서 긍정적 평가가 많았다. 하지만 “박근혜 대통령이 실정을 사과하고 협조를 요청하면 새누리당이 국회의장을 할 수 있다”는 발언을 계기로 비판론이 본격화하고 있다. ‘협상용 발언’으로 치부하기에는 ‘선을 넘었다’는 것이다. “(원내 1당인) 더민주가 국회의장을 맡아야 한다”고 했던 말을 뒤집은 것이기도 하다.더민주 이재경 대변인은 1일 경향신문과의 통화에서 “박 대통령과 국회의장 선출 문제를 협의한다는 발상 자체가 용납되기 힘들다”며 “3권 분립과 의회주의에 대한 이해가 근본적으로 결여돼 있다고 볼 수밖에 없다”고 지적했다. 앞서 김대중 전 대통령 3남 김홍걸 국민통합위원장도 “군사독재정권 이후 여당에서조차 국회의장 선출 건을 청와대와 상의하겠다고 노골적으로 말한 경우는 없었다”고 비판했다.박 의원은 지난달 30일 자신의 페이스북을 통해 “국회의장 선출은 국회 고유권한” “특정 정당이나 특정인을 선호하지도 배제하지도 않는다” 등 해명성 입장을 내놨다. 국민의당 한 당선자는 “줄타기식 정치는 잔재주이고 구태로 비칠 수 있다”며 “달갑지 않다”고 말했다.<정제혁 기자 jhjung@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
0002695943,032,경향신문,"여·야 지도부, 총선 후 어색한 첫 만남",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=032&aid=0002695943,0,0,"ㆍ원불교 100주년 기념식 참석여야 지도부가 1일 4·13 총선 이후 처음으로 공개석상에서 마주했다. 더불어민주당 김종인 비상대책위원회 대표와 국민의당 안철수·천정배 공동대표는 경쟁적 관계 때문인지 어색한 분위기가 흘렀다. 새누리당 김무성 전 대표는 굳은 표정으로 말을 아꼈다.여야 지도부는 이날 오후 서울월드컵경기장에서 열린 원불교 100주년 기념대회에서 조우했다. 행사 시작 전부터 귀빈실에서 만난 이들은 차를 마시며 환담을 나눴다. 마지막으로 도착한 안 대표가 테이블에 먼저 앉아 있던 참석자들에게 차례로 인사를 건넨 뒤 김종인 대표 옆에 앉았다. 두 대표의 만남은 총선 당일 백범김구기념관에서 열린 대한민국 임시정부 수립 기념행사 이후 처음이다.안 대표는 “100주년이면 (박근혜) 대통령께서 오실 만한데”라고 말했다. 이에 김 대표가 “대통령은 오늘 이란에 갔지 않나. 원래는 오기로 했었다”고 설명했다. 행사장에선 새누리당 원유철 원내대표, 김종인 대표, 안·천 대표, 정의당 심상정 대표, 김무성 전 대표 순으로 앉았다.이들은 행사가 끝난 뒤에도 묵묵부답으로 일관했다. 김 대표는 ‘전당대회 연기론’ 등을 묻는 취재진 질문에 답을 하지 않은 채 나갔고, 안 대표는 노동개혁 입법 등에 대한 생각을 묻자 “따로 말씀드리겠다”고 답변을 피했다.김 전 대표의 경우 3일 당선자 총회에 “참석하지 않겠다”고 밝혔다. 당내 행사에 계속 모습을 드러내지 않는 이유를 묻자 “죄인이 어디에 나타나겠느냐”고만 했다.<박홍두 기자 phd@kyunghyang.com>▶ 뉴스랑 놀자! 향이네 페이스북 바로가기▶ 경향신문 SNS [트위터] [페이스북]▶ [경향신문 바로가기] [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]",2016-05-01,0
